"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
728.40,109098.99,62679.57,123.14,375.97,142.79,14.41,157.94,43.46,221.48,383.07
728.80,58389.24,19667.03,237.11,82.53,394.31,99.56,113.42,46.64,197.75,257.64
729.10,115681.93,112604.98,124.45,112.66,372.04,-18.34,355.10,59.36,327.70,436.18
729.10,123429.67,117966.80,276.41,252.83,246.28,65.50,254.40,-46.64,303.97,264.42
729.10,119987.14,95802.91,140.17,230.56,123.14,81.22,206.70,72.08,341.26,268.94
729.20,124065.77,88460.37,203.05,165.06,154.58,10.48,224.72,-28.62,251.99,231.65
729.40,83211.31,71181.47,231.87,343.22,79.91,-26.20,129.32,34.98,334.48,237.30
729.40,116572.82,103104.86,140.17,151.96,74.67,0.00,263.94,11.66,300.58,401.15
729.50,132014.61,118840.58,52.40,77.29,5.24,-24.89,248.04,-31.80,404.54,429.40
729.50,133700.84,107844.44,104.80,132.31,65.50,-41.92,77.38,134.62,198.88,410.19
729.50,108138.03,114687.88,180.78,62.88,44.54,14.41,187.62,68.90,370.64,241.82
729.90,135282.42,139442.94,296.06,148.03,391.69,89.08,336.02,97.52,455.39,318.66
730.20,143870.09,143179.06,345.84,264.62,297.37,32.75,130.38,-29.68,432.79,484.77
730.50,101548.73,91371.19,132.31,208.29,302.61,78.60,265.00,82.68,291.54,294.93
730.50,134164.03,101040.30,120.52,140.17,221.39,60.26,294.68,30.74,375.16,257.64
730.70,115349.78,88920.18,205.67,204.36,144.10,47.16,127.20,26.50,229.39,325.44
731.00,55359.85,17844.82,128.38,197.81,142.79,22.27,57.24,-49.82,40.68,160.46
731.20,124406.10,146862.78,141.48,246.28,280.34,49.78,153.70,-107.06,427.14,433.92
731.70,128137.10,110837.79,151.96,111.35,112.66,-17.03,132.50,108.12,258.77,384.20
731.70,135452.59,103166.42,205.67,204.36,290.82,-10.48,302.10,-20.14,354.82,400.02
731.90,108960.67,100107.58,203.05,121.83,330.12,43.23,156.88,-18.02,308.49,372.90
732.10,126438.13,104515.73,265.93,64.19,303.92,-2.62,180.20,-51.94,337.87,378.55
732.20,118971.59,109597.22,127.07,191.26,279.03,-5.24,235.32,-48.76,316.40,300.58
732.30,177433.63,124546.94,217.46,225.32,213.53,47.16,241.68,100.70,385.33,368.38
732.80,93309.59,99187.95,91.70,188.64,172.92,-49.78,222.60,47.70,378.55,314.14
733.30,86602.88,48916.71,191.26,279.03,56.33,77.29,113.42,103.88,251.99,181.93
733.80,131688.83,99232.49,242.35,157.20,343.22,7.86,306.34,125.08,320.92,386.46
733.80,62998.39,18283.67,213.53,65.50,93.01,-40.61,124.02,-29.68,134.47,183.06
734.10,146519.11,145613.05,341.91,268.55,543.65,-13.10,325.42,82.68,492.68,516.41
734.40,123494.28,118441.02,269.86,154.58,163.75,-17.03,294.68,102.82,354.82,492.68
734.40,131287.53,103503.09,154.58,183.40,73.36,-43.23,226.84,-33.92,270.07,333.35
735.60,111335.77,110321.65,208.29,148.03,368.11,-51.09,314.82,-101.76,340.13,470.08
735.70,54273.31,19842.57,243.66,108.73,9.17,0.00,36.04,-60.42,97.18,265.55
735.70,144152.19,153241.17,293.44,255.45,243.66,75.98,228.96,41.34,498.33,353.69
735.80,121642.43,64204.41,195.19,348.46,151.96,15.72,77.38,43.46,245.21,237.30
736.10,60403.07,18616.41,224.01,89.08,-45.85,-47.16,29.68,54.06,49.72,194.36
736.40,146101.42,149244.36,260.69,271.17,417.89,96.94,361.46,-50.88,509.63,620.37
736.40,159145.36,145822.64,255.45,272.48,165.06,-45.85,157.94,170.66,576.30,432.79
736.50,92962.88,37969.04,148.03,90.39,20.96,7.86,166.42,-12.72,122.04,216.96
736.70,132117.44,104224.91,106.11,157.20,231.87,-1.31,43.46,8.48,317.53,393.24
736.90,119038.02,106155.84,247.59,188.64,124.45,100.87,278.78,41.34,267.81,416.97
737.10,150868.91,136921.19,260.69,93.01,174.23,-20.96,262.88,32.86,489.29,565.00
737.40,66070.55,19913.31,234.49,81.22,-68.12,-6.55,144.16,86.92,73.45,193.23
737.50,101909.09,94999.88,82.53,167.68,110.04,-11.79,266.06,30.74,394.37,302.84
737.80,97390.02,22613.22,217.46,-45.85,154.58,-14.41,2.12,41.34,103.96,228.26
738.20,102717.16,98425.54,170.30,117.90,49.78,72.05,263.94,2.12,287.02,329.96
738.20,77288.13,91999.98,200.43,189.95,146.72,-49.78,287.26,22.26,351.43,378.55
738.80,117595.66,99766.98,277.72,128.38,201.74,66.81,240.62,177.02,315.27,396.63
738.90,65563.68,17906.39,179.47,-73.36,170.30,10.48,27.56,-25.44,83.62,259.90
739.60,52764.53,12369.02,193.88,49.78,-14.41,1.31,-4.24,154.76,7.91,105.09
739.70,219657.63,36305.34,374.66,438.85,251.52,53.71,243.80,87.98,159.33,324.31
739.70,158921.50,151703.23,121.83,334.05,230.56,32.75,280.90,190.80,442.96,667.83
739.80,142280.33,122238.71,212.22,99.56,348.46,1.31,191.86,-67.84,500.59,539.01
739.90,135901.22,106096.90,128.38,144.10,286.89,-39.30,310.58,53.00,287.02,366.12
740.00,33978.49,23247.26,121.83,22.27,20.96,-24.89,4.24,-7.42,41.81,160.46
740.20,106397.20,95789.81,133.62,142.79,113.97,14.41,90.10,109.18,292.67,354.82
740.30,48452.95,18089.79,209.60,124.45,60.26,51.09,20.14,20.14,56.50,207.92
740.50,101166.52,82528.69,151.96,125.76,35.37,1.31,165.36,-30.74,168.37,266.68
740.90,136874.92,102833.69,356.32,197.81,324.88,37.99,174.90,130.38,335.61,467.82
741.10,115764.74,107579.81,178.16,123.14,166.37,24.89,192.92,-19.08,406.80,472.34
741.70,59855.25,16904.24,55.02,23.58,11.79,-27.51,19.08,-15.90,118.65,254.25
741.80,117093.34,115425.41,279.03,264.62,244.97,51.09,-1.06,46.64,355.95,422.62
741.80,117969.67,94406.45,121.83,75.98,127.07,-13.10,92.22,128.26,300.58,409.06
741.90,134079.41,104968.98,269.86,197.81,353.70,18.34,256.52,150.52,313.01,403.41
742.70,53594.45,11057.71,137.55,150.65,94.32,-3.93,47.70,33.92,56.50,131.08
742.70,64587.25,12972.93,172.92,62.88,1.31,-27.51,-37.10,41.34,57.63,154.81
742.80,111077.34,53749.30,244.97,174.23,205.67,-32.75,95.40,-44.52,262.16,166.11
743.60,111812.61,81834.38,73.36,79.91,91.70,66.81,153.70,-13.78,241.82,206.79
743.70,112179.34,108259.70,200.43,221.39,396.93,47.16,192.92,100.70,309.62,345.78
743.80,117302.64,108672.35,121.83,35.37,195.19,3.93,345.56,31.80,346.91,400.02
744.30,101564.20,103620.99,117.90,265.93,429.68,55.02,348.74,9.54,390.98,419.23
744.30,63027.51,22619.77,222.70,104.80,66.81,6.55,71.02,-64.66,176.28,309.62
744.60,151996.39,67430.94,208.29,370.73,368.11,41.92,198.22,-94.34,275.72,298.32
744.70,105727.45,98682.30,234.49,100.87,17.03,26.20,297.86,-36.04,350.30,385.33
744.80,147751.25,143843.23,337.98,110.04,208.29,1.31,461.10,73.14,450.87,528.84
745.00,88984.35,17928.66,310.47,18.34,78.60,-5.24,71.02,-12.72,37.29,244.08
745.10,161501.34,119606.92,242.35,104.80,231.87,-39.30,254.40,-14.84,400.02,463.30
745.10,60322.99,15955.80,313.09,70.74,341.91,-2.62,14.84,-25.44,36.16,176.28
745.20,77944.23,25441.51,0.00,175.54,155.89,6.55,36.04,23.32,51.98,253.12
745.20,162460.48,142006.61,352.39,123.14,402.17,70.74,301.04,-95.40,467.82,554.83
745.40,27951.56,17831.72,78.60,44.54,116.59,-17.03,30.74,30.74,44.07,67.80
746.00,114814.70,89991.76,142.79,158.51,212.22,30.13,169.60,-6.36,308.49,325.44
746.20,91736.20,80369.80,137.55,83.84,43.23,18.34,106.00,-4.24,296.06,364.99
746.30,136267.05,104397.83,224.01,111.35,235.80,-47.16,236.38,-34.98,405.67,315.27
746.40,155880.28,107025.69,227.94,306.54,199.12,53.71,115.54,1.06,318.66,421.49
746.40,74398.88,18370.13,199.12,-45.85,22.27,-10.48,87.98,63.60,101.70,333.35
746.50,68840.59,18932.12,93.01,40.61,90.39,-30.13,-31.80,-74.20,74.58,176.28
746.50,160992.66,144080.34,377.28,289.51,399.55,-6.55,432.48,-27.56,473.47,474.60
746.80,134021.16,144000.44,263.31,117.90,248.90,89.08,124.02,82.68,413.58,476.86
747.00,104766.48,72566.14,272.48,296.06,372.04,41.92,156.88,-84.80,256.51,448.61
747.10,135185.05,116083.02,244.97,176.85,115.28,1.31,188.68,95.40,348.04,340.13
747.10,55377.14,14941.86,132.31,44.54,73.36,24.89,21.20,50.88,24.86,202.27
747.20,108522.96,67640.54,259.38,310.47,210.91,34.06,402.80,-38.16,319.79,320.92
747.30,121112.81,108745.72,233.18,159.82,222.70,56.33,-44.52,85.86,281.37,343.52
747.40,74002.11,20040.38,239.73,104.80,212.22,65.50,24.38,-18.02,50.85,215.83
748.20,87464.66,108947.45,141.48,6.55,37.99,6.55,151.58,100.70,354.82,276.85
748.70,120290.17,112511.97,265.93,47.16,168.99,45.85,181.26,30.74,329.96,361.60
748.70,76771.24,91448.48,174.23,254.14,327.50,-40.61,103.88,-23.32,336.74,367.25
748.90,113223.11,132663.69,222.70,69.43,206.98,37.99,349.80,85.86,420.36,445.22
748.90,57845.06,16264.96,90.39,83.84,19.65,0.00,-24.38,26.50,67.80,108.48
749.10,66293.50,22600.12,117.90,124.45,189.95,7.86,12.72,-135.68,83.62,160.46
749.40,136584.64,134404.69,196.50,144.10,144.10,-28.82,220.48,-2.12,299.45,509.63
749.50,116648.35,105876.81,111.35,100.87,112.66,3.93,154.76,-108.12,303.97,449.74
749.50,97321.77,91269.01,125.76,168.99,11.79,83.84,337.08,-20.14,309.62,296.06
749.60,131208.36,129172.55,146.72,104.80,48.47,22.27,287.26,20.14,350.30,455.39
749.60,155554.50,143388.66,416.58,200.43,183.40,58.95,215.18,134.62,476.86,616.98
749.70,66844.05,22533.31,191.26,83.84,119.21,-49.78,-22.26,61.48,66.67,179.67
749.90,106604.68,79856.29,242.35,217.46,212.22,56.33,103.88,-27.56,348.04,337.87
750.00,116053.21,121000.77,171.61,204.36,383.83,96.94,94.34,6.36,402.28,428.27
750.40,172761.69,185105.61,1511.74,1332.27,1189.48,254.14,637.06,42.40,1259.95,2518.77
750.80,74801.09,48937.67,87.77,273.79,144.10,62.88,96.46,130.38,193.23,289.28
750.80,124141.30,97778.40,93.01,125.76,231.87,65.50,276.66,89.04,277.98,344.65
750.90,149078.03,145778.11,275.10,132.31,382.52,0.00,190.80,7.42,498.33,505.11
751.30,60980.01,18443.49,171.61,119.21,-5.24,28.82,-27.56,24.38,9.04,114.13
751.40,108427.41,109623.41,203.05,103.49,189.95,5.24,147.34,-5.30,309.62,372.90
751.50,158822.30,120671.95,187.33,87.77,222.70,-2.62,147.34,12.72,345.78,396.63
751.60,94143.14,80652.77,124.45,208.29,111.35,78.60,164.30,47.70,369.51,324.31
752.40,50504.09,13215.28,175.54,37.99,121.83,31.44,86.92,-42.40,54.24,204.53
752.50,104426.14,112779.20,227.94,44.54,148.03,-39.30,400.68,150.52,340.13,372.90
752.50,47874.19,9104.50,168.99,-22.27,-40.61,1.31,36.04,4.24,-9.04,83.62
752.80,71244.81,19511.14,191.26,70.74,87.77,11.79,139.92,-98.58,21.47,193.23
753.00,29076.32,86614.58,17.03,74.67,229.25,27.51,202.46,-50.88,85.88,94.92
753.10,130811.59,112488.38,268.55,199.12,141.48,28.82,18.02,20.14,367.25,276.85
753.20,163011.94,124825.96,234.49,235.80,358.94,85.15,195.04,31.80,341.26,509.63
753.60,61401.34,17319.51,60.26,113.97,87.77,40.61,-51.94,31.80,137.86,119.78
753.80,118670.38,119187.73,136.24,123.14,217.46,-14.41,288.32,25.44,381.94,368.38
753.90,96454.54,59291.91,195.19,176.85,107.42,89.08,116.60,-96.46,198.88,355.95
754.10,165494.42,139644.69,216.15,200.43,483.39,-3.93,193.98,43.46,392.11,499.46
754.50,50820.77,9885.26,153.27,35.37,-31.44,-3.93,10.60,29.68,92.66,58.76
754.50,126516.39,117585.59,267.24,180.78,341.91,-9.17,186.56,53.00,401.15,289.28
755.40,112010.99,99806.27,269.86,213.53,112.66,44.54,149.46,41.34,383.07,349.17
755.60,104956.67,62139.85,229.25,324.88,145.41,2.62,38.16,-39.22,211.31,320.92
755.80,135490.81,158669.81,299.99,199.12,343.22,70.74,253.34,0.00,479.12,644.10
755.90,58572.15,22775.66,163.75,162.44,155.89,-17.03,8.48,-22.26,127.69,251.99
756.50,112678.02,115327.16,48.47,149.34,210.91,-13.10,166.42,-55.12,299.45,334.48
756.50,128869.66,124358.30,387.76,184.71,168.99,36.68,102.82,0.00,388.72,440.70
756.80,134446.14,110757.88,73.36,110.04,337.98,14.41,144.16,97.52,318.66,344.65
757.20,133904.69,114269.98,364.18,251.52,500.42,39.30,445.20,63.60,396.63,589.86
757.40,54430.74,17479.33,193.88,93.01,229.25,0.00,42.40,-13.78,135.60,194.36
757.40,129957.10,102724.95,242.35,195.19,267.24,-40.61,254.40,20.14,315.27,379.68
757.50,131506.83,124643.88,120.52,102.18,172.92,-20.96,182.32,-32.86,345.78,426.01
757.60,49691.46,15312.59,172.92,-30.13,-5.24,22.27,5.30,8.48,-18.08,102.83
757.60,41270.32,42534.39,106.11,72.05,57.64,-13.10,22.26,75.26,102.83,58.76
757.70,140038.08,125935.53,224.01,163.75,383.83,36.68,262.88,-29.68,492.68,454.26
757.70,97993.35,77003.11,203.05,-18.34,209.60,-28.82,192.92,-56.18,169.50,280.24
758.00,30628.78,20640.36,23.58,163.75,52.40,48.47,92.22,11.66,61.02,169.50
758.60,154793.73,169240.20,319.64,290.82,322.26,-28.82,197.16,72.08,574.04,649.75
758.60,161098.22,128330.21,330.12,324.88,373.35,93.01,355.10,26.50,430.53,432.79
758.80,115492.66,94951.41,154.58,192.57,131.00,2.62,97.52,90.10,352.56,235.04
759.00,154077.56,139006.72,201.74,197.81,52.40,30.13,255.46,-93.28,497.20,676.87
759.00,141046.36,127584.83,255.45,241.04,168.99,90.39,273.48,101.76,455.39,590.99
759.10,202934.56,168428.00,387.76,332.74,455.88,79.91,501.38,55.12,527.71,652.01
759.50,157191.58,158905.61,277.72,265.93,189.95,83.84,182.32,114.48,541.27,541.27
759.50,82902.82,85502.38,112.66,113.97,288.20,18.34,243.80,43.46,328.83,239.56
759.90,107777.67,94718.23,142.79,28.82,15.72,-3.93,98.58,-9.54,245.21,258.77
760.20,101328.50,56420.39,237.11,206.98,52.40,-19.65,316.94,-85.86,216.96,201.14
760.30,130382.07,121761.88,244.97,60.26,83.84,30.13,250.16,59.36,361.60,470.08
760.60,85996.82,26695.18,337.98,102.18,115.28,-3.93,212.00,-75.26,109.61,183.06
760.60,122435.05,106396.88,79.91,196.50,294.75,31.44,161.12,-44.52,328.83,314.14
760.90,49076.30,15061.07,125.76,66.81,-43.23,-45.85,85.86,40.28,155.94,92.66
761.10,114779.21,94160.18,186.02,57.64,170.30,-30.13,85.86,27.56,273.46,397.76
761.20,145202.33,150522.92,192.57,191.26,330.12,51.09,221.54,-55.12,472.34,395.50
761.30,89301.95,56619.51,123.14,141.48,146.72,34.06,109.18,48.76,236.17,327.70
761.30,83825.56,29486.79,263.31,68.12,-3.93,57.64,58.30,0.00,96.05,221.48
761.50,101569.66,106720.45,275.10,186.02,195.19,36.68,284.08,-30.74,379.68,390.98
761.50,123441.50,95787.20,136.24,246.28,176.85,27.51,258.64,-32.86,291.54,313.01
761.80,137398.17,148285.44,271.17,168.99,52.40,22.27,181.26,43.46,415.84,441.83
762.10,157530.11,155776.02,153.27,290.82,168.99,39.30,260.76,112.36,519.80,562.74
762.20,113113.00,95295.95,102.18,221.39,213.53,-20.96,99.64,-47.70,297.19,205.66
762.20,148676.72,136329.08,311.78,224.01,319.64,64.19,92.22,-18.02,358.21,507.37
762.30,46958.73,13389.51,171.61,252.83,-23.58,5.24,11.66,108.12,47.46,37.29
762.50,59299.24,22123.28,155.89,188.64,214.84,0.00,132.50,2.12,59.89,195.49
762.60,131976.39,101458.19,220.08,209.60,296.06,52.40,86.92,20.14,276.85,400.02
762.70,138977.03,130892.58,324.88,142.79,262.00,-24.89,314.82,188.68,467.82,431.66
762.90,63430.64,21853.42,217.46,89.08,-5.24,7.86,140.98,-21.20,132.21,218.09
763.00,157396.33,143384.73,353.70,442.78,424.44,3.93,372.06,5.30,493.81,517.54
763.00,72488.78,22190.09,209.60,19.65,55.02,-44.54,117.66,-8.48,44.07,179.67
763.10,75025.86,20100.64,231.87,73.36,-47.16,19.65,181.26,9.54,46.33,207.92
763.10,129392.91,115602.26,172.92,216.15,265.93,-37.99,185.50,-5.30,272.33,355.95
763.60,136302.53,144888.61,243.66,74.67,239.73,7.86,238.50,-41.34,490.42,579.69
763.60,142169.30,133596.42,246.28,205.67,153.27,2.62,265.00,78.44,411.32,407.93
763.60,58276.40,17009.04,28.82,47.16,-14.41,-32.75,275.60,55.12,35.03,166.11
763.80,129393.81,118171.16,159.82,229.25,125.76,69.43,231.08,-60.42,491.55,427.14
763.90,62486.97,21191.87,189.95,182.09,-3.93,-23.58,103.88,85.86,79.10,163.85
764.40,119764.20,107325.67,142.79,78.60,206.98,7.86,382.66,14.84,377.42,436.18
764.70,106978.70,77265.11,85.15,129.69,166.37,40.61,96.46,-19.08,204.53,389.85
764.70,126483.63,90680.81,195.19,243.66,28.82,18.34,213.06,82.68,301.71,328.83
764.80,129933.45,101218.45,99.56,222.70,68.12,-48.47,61.48,14.84,300.58,393.24
765.30,61638.85,25281.69,87.77,69.43,123.14,-49.78,55.12,14.84,110.74,133.34
765.30,161820.75,139439.02,324.88,231.87,206.98,36.68,93.28,68.90,522.06,587.60
765.60,105305.20,97853.06,154.58,61.57,199.12,-24.89,274.54,80.56,305.10,455.39
765.60,134063.94,129879.95,208.29,203.05,259.38,7.86,324.36,-3.18,439.57,534.49
765.80,148062.47,149881.03,313.09,280.34,290.82,10.48,318.00,93.28,367.25,541.27
766.10,118295.45,99299.30,168.99,32.75,34.06,15.72,60.42,66.78,305.10,270.07
766.20,153234.91,136360.52,193.88,229.25,361.56,-9.17,207.76,90.10,336.74,387.59
766.30,143473.33,136431.25,335.36,281.65,448.02,-66.81,349.80,63.60,456.52,508.50
766.40,116734.80,110284.97,144.10,251.52,86.46,23.58,337.08,-7.42,348.04,427.14
766.60,136348.94,144515.27,158.51,208.29,292.13,7.86,285.14,33.92,544.66,581.95
767.00,66225.25,22204.50,260.69,35.37,79.91,6.55,99.64,-50.88,117.52,132.21
767.00,128570.27,109687.60,155.89,309.16,396.93,45.85,389.02,24.38,392.11,371.77
767.10,87400.04,76031.09,107.42,172.92,387.76,41.92,98.58,126.14,267.81,271.20
767.40,73083.92,98426.84,117.90,138.86,231.87,-18.34,324.36,-40.28,448.61,394.37
767.40,139404.72,136867.48,196.50,216.15,133.62,3.93,475.94,-30.74,532.23,401.15
767.40,163878.27,96957.02,188.64,187.33,199.12,79.91,274.54,5.30,282.50,349.17
767.70,136960.47,112040.37,307.85,157.20,271.17,6.55,184.44,73.14,303.97,400.02
767.70,126464.52,106909.09,334.05,113.97,324.88,9.17,219.42,-5.30,331.09,523.19
767.90,118718.60,94706.45,121.83,79.91,214.84,11.79,34.98,69.96,288.15,336.74
768.10,109109.91,102719.72,157.20,189.95,-13.10,35.37,192.92,100.70,285.89,376.29
768.20,110770.66,40323.11,132.31,203.05,96.94,13.10,191.86,-11.66,203.40,237.30
768.30,101146.50,50252.91,153.27,356.32,290.82,61.57,411.28,36.04,187.58,368.38
768.30,109596.77,87206.70,94.32,157.20,250.21,-13.10,135.68,71.02,219.22,289.28
768.40,136437.22,102515.36,254.14,210.91,170.30,91.70,356.16,74.20,324.31,458.78
768.60,54407.99,22249.04,226.63,62.88,74.67,-37.99,85.86,27.56,46.33,176.28
768.60,102506.95,90517.06,77.29,201.74,157.20,-1.31,215.18,6.36,306.23,237.30
768.70,130864.38,109070.59,87.77,239.73,229.25,-2.62,187.62,-57.24,352.56,371.77
768.80,85385.30,88638.52,104.80,225.32,341.91,7.86,159.00,45.58,228.26,274.59
769.10,104411.59,78373.37,327.50,416.58,297.37,52.40,56.18,112.36,297.19,497.20
769.80,79631.38,26595.62,243.66,35.37,53.71,53.71,96.46,13.78,113.00,329.96
769.90,119120.82,147707.73,263.31,161.13,155.89,44.54,284.08,71.02,440.70,448.61
769.90,112651.63,63165.58,176.85,195.19,79.91,-31.44,155.82,-42.40,183.06,277.98
770.20,116813.98,54844.46,159.82,335.36,255.45,128.38,199.28,91.16,224.87,239.56
770.40,57259.02,16785.03,124.45,136.24,19.65,7.86,-38.16,-49.82,46.33,162.72
770.60,113999.34,88339.84,165.06,141.48,36.68,15.72,119.78,8.48,259.90,205.66
770.90,117915.07,62781.75,116.59,361.56,180.78,10.48,165.36,60.42,179.67,221.48
771.10,72156.63,16027.85,10.48,1.31,131.00,18.34,-40.28,6.36,42.94,163.85
771.20,127708.49,97530.80,138.86,100.87,138.86,2.62,136.74,-56.18,348.04,128.82
771.90,130263.77,106023.54,209.60,233.18,229.25,23.58,127.20,188.68,302.84,428.27
772.00,135620.03,124109.40,192.57,182.09,222.70,45.85,34.98,-69.96,346.91,342.39
772.10,131023.63,92068.11,144.10,131.00,61.57,-3.93,19.08,108.12,346.91,307.36
772.30,143947.44,130202.20,167.68,40.61,260.69,86.46,273.48,23.32,319.79,413.58
772.30,108057.05,63948.96,78.60,339.29,93.01,-14.41,201.40,79.50,223.74,300.58
772.80,59332.00,17476.71,166.37,-34.06,163.75,47.16,-48.76,-29.68,81.36,126.56
772.80,44595.46,9073.06,73.36,-28.82,44.54,0.00,27.56,-74.20,32.77,68.93
772.90,109576.74,97382.77,132.31,218.77,7.86,-11.79,209.88,-47.70,301.71,413.58
772.90,131054.56,115092.66,212.22,157.20,238.42,124.45,203.52,-47.70,341.26,477.99
773.30,167945.06,157400.42,390.38,516.14,158.51,19.65,159.00,204.58,506.24,647.49
773.50,73775.52,24930.61,294.75,149.34,158.51,44.54,80.56,-114.48,59.89,259.90
773.70,133127.55,130259.84,281.65,226.63,158.51,51.09,162.18,-71.02,429.40,496.07
774.00,140682.36,109940.44,284.27,275.10,479.46,-32.75,253.34,-75.26,432.79,560.48
774.10,61188.40,25225.36,239.73,35.37,9.17,-61.57,3.18,2.12,94.92,162.72
774.20,54705.56,11068.19,-22.27,110.04,56.33,15.72,43.46,16.96,100.57,100.57
774.20,107636.63,114241.16,233.18,216.15,66.81,19.65,138.86,101.76,396.63,445.22
774.40,156397.16,147612.11,292.13,201.74,349.77,78.60,171.72,-3.18,370.64,532.23
774.40,57266.30,19367.04,166.37,108.73,-32.75,-37.99,46.64,34.98,90.40,29.38
774.70,94637.27,90219.70,125.76,189.95,241.04,14.41,55.12,-5.30,290.41,370.64
774.80,132041.91,106276.37,260.69,187.33,124.45,27.51,354.04,84.80,306.23,411.32
774.90,162088.30,167606.63,204.36,172.92,230.56,-30.13,698.54,69.96,535.62,612.46
775.00,115204.18,96412.06,136.24,125.76,320.95,20.96,274.54,14.84,274.59,396.63
775.20,82435.09,90341.52,172.92,117.90,151.96,99.56,189.74,43.46,403.41,423.75
775.40,120155.49,131742.77,96.94,131.00,317.02,44.54,280.90,84.80,442.96,358.21
775.50,63069.37,14298.65,148.03,-2.62,17.03,-49.78,8.48,26.50,106.22,179.67
775.50,130261.95,127322.83,172.92,248.90,301.30,13.10,165.36,-16.96,395.50,374.03
775.60,83290.48,54197.32,132.31,415.27,273.79,-10.48,11.66,19.08,188.71,292.67
775.80,97053.32,112356.08,349.77,243.66,415.27,28.82,248.04,101.76,415.84,358.21
775.90,42780.01,14670.69,154.58,27.51,48.47,27.51,93.28,30.74,55.37,53.11
776.00,110519.50,103061.63,209.60,151.96,125.76,0.00,322.24,-91.16,380.81,335.61
776.20,112196.63,90709.63,258.07,231.87,146.72,47.16,153.70,22.26,353.69,218.09
776.20,106675.66,107645.31,176.85,233.18,199.12,-64.19,110.24,-48.76,287.02,367.25
776.50,87693.97,83986.72,165.06,60.26,417.89,27.51,205.64,113.42,275.72,345.78
776.60,113408.75,111640.81,89.08,150.65,237.11,0.00,283.02,-51.94,326.57,412.45
777.50,114843.82,67656.26,183.40,407.41,365.49,13.10,68.90,-39.22,257.64,280.24
777.50,148088.86,92957.59,434.92,454.57,501.73,69.43,163.24,129.32,368.38,739.02
777.50,97617.52,85337.33,151.96,60.26,90.39,1.31,89.04,-73.14,251.99,325.44
777.50,101569.66,89332.83,165.06,145.41,90.39,13.10,250.16,65.72,292.67,349.17
777.60,83136.70,55912.11,73.36,117.90,107.42,-44.54,64.66,-5.30,259.90,222.61
777.70,152023.69,115133.27,280.34,311.78,521.38,-32.75,330.72,140.98,414.71,559.35
777.70,83506.16,20365.26,167.68,69.43,155.89,9.17,55.12,-11.66,94.92,237.30
777.80,44479.89,11538.48,7.86,20.96,52.40,-22.27,-28.62,-46.64,-3.39,116.39
777.90,95233.32,29621.72,242.35,98.25,58.95,-85.15,61.48,-60.42,115.26,179.67
778.10,85035.86,82567.98,104.80,138.86,134.93,18.34,82.68,-44.52,297.19,307.36
778.20,91462.28,68853.59,98.25,186.02,134.93,39.30,95.40,9.54,233.91,314.14
778.40,53994.85,15125.26,155.89,66.81,133.62,121.83,21.20,101.76,158.20,150.29
778.80,111698.86,59202.83,201.74,349.77,-3.93,52.40,108.12,103.88,272.33,342.39
779.30,117806.78,107740.95,127.07,166.37,254.14,15.72,181.26,21.20,351.43,305.10
779.30,144914.78,102937.17,212.22,217.46,83.84,40.61,116.60,113.42,349.17,322.05
779.70,49540.40,15582.45,141.48,142.79,-30.13,18.34,-27.56,46.64,14.69,103.96
779.80,135588.19,117910.48,187.33,180.78,100.87,-20.96,305.28,-59.36,371.77,398.89
779.80,115311.56,90248.52,224.01,104.80,112.66,-22.27,222.60,-34.98,229.39,448.61
780.00,109586.75,57182.81,163.75,336.67,141.48,26.20,120.84,31.80,246.34,272.33
780.30,133923.80,110228.63,302.61,227.94,244.97,18.34,177.02,46.64,331.09,446.35
780.30,149742.33,123062.70,222.70,256.76,239.73,74.67,244.86,55.12,352.56,428.27
780.50,95047.68,26215.72,123.14,168.99,-11.79,11.79,64.66,-78.44,66.67,98.31
780.70,107317.21,106361.52,162.44,166.37,419.20,11.79,366.76,-6.36,342.39,343.52
780.90,138987.94,109743.94,319.64,91.70,382.52,72.05,198.22,53.00,320.92,372.90
781.40,165617.28,119711.73,142.79,77.29,153.27,-14.41,203.52,-12.72,410.19,450.87
781.50,139629.50,132868.05,267.24,125.76,119.21,9.17,263.94,-30.74,433.92,352.56
781.60,110974.50,120451.88,192.57,182.09,217.46,37.99,180.20,191.86,383.07,288.15
782.10,134206.80,110109.42,238.42,201.74,159.82,-26.20,170.66,39.22,363.86,354.82
782.40,137753.08,127520.63,133.62,222.70,182.09,22.27,198.22,-58.30,432.79,289.28
782.40,104862.03,77595.23,233.18,231.87,166.37,14.41,131.44,-49.82,299.45,359.34
782.40,125567.27,91389.52,104.80,107.42,68.12,98.25,255.46,91.16,254.25,352.56
782.50,118688.57,98210.70,176.85,163.75,184.71,5.24,233.20,64.66,294.93,317.53
782.50,157699.36,133423.50,235.80,132.31,195.19,39.30,344.50,76.32,542.40,574.04
782.80,125731.06,84160.95,166.37,51.09,90.39,-13.10,254.40,111.30,283.63,289.28
783.20,177338.08,178600.16,355.01,210.91,306.54,-5.24,415.52,3.18,597.77,630.54
783.30,126346.23,112887.94,271.17,37.99,116.59,24.89,115.54,51.94,362.73,447.48
