"Time-","FSC-A-","SSC-A-","FITC-A-CD25","PE-A-CD127","PerCP-Cy5-5-A-CD4","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
1745.50,146093.25,140745.61,351.00,793.80,233.55,-4.05,303.48,47.52,383.96,459.36
1745.60,152188.25,138415.50,324.00,876.15,272.70,52.65,128.52,-35.64,457.04,428.04
1745.80,86677.80,80829.90,233.55,267.30,625.05,-8.10,111.24,48.60,319.00,315.52
1746.00,165393.92,199689.30,364.50,299.70,141.75,29.70,209.52,-10.80,611.32,522.00
1746.10,183782.89,198269.11,392.85,364.50,167.40,101.25,386.64,23.76,606.68,697.16
1746.30,79795.28,32918.40,271.35,184.95,75.60,18.90,-10.80,-75.60,98.60,156.60
1746.30,114559.32,129370.50,94.50,52.65,198.45,20.25,193.32,-51.84,396.72,422.24
1746.50,116073.64,97552.35,168.75,153.90,-40.50,51.30,11.88,18.36,346.84,383.96
1746.60,57838.56,20205.45,1121.85,157.95,7314.30,278.10,534.60,104.76,96.28,171.68
1747.40,90697.28,63498.60,136.35,513.00,1408.05,-22.95,93.96,-34.56,233.16,408.32
1747.60,141161.13,147043.36,216.00,1803.60,523.80,36.45,235.44,51.84,538.24,502.28
1748.10,93106.76,59910.30,224.10,1791.45,2551.50,147.15,45.36,62.64,222.72,321.32
1748.20,145483.28,162340.20,306.45,309.15,287.55,-39.15,176.04,-11.88,448.92,591.60
1748.40,165380.13,197255.25,306.45,263.25,282.15,101.25,220.32,-20.52,643.80,634.52
1748.80,129323.48,135884.25,193.05,369.90,140.40,90.45,236.52,-87.48,467.48,481.40
1748.90,59972.04,20054.25,209.25,361.80,18.90,35.10,-82.08,-72.36,138.04,201.84
1749.10,103704.24,87508.35,430.65,792.45,876.15,95.85,66.96,165.24,330.60,424.56
1749.50,129046.56,160803.91,272.70,201.15,365.85,-22.95,238.68,85.32,438.48,561.44
1749.50,60260.00,22970.25,313.20,1304.10,10107.45,572.40,819.72,212.76,105.56,220.40
1749.80,132307.05,132625.36,351.00,649.35,243.00,-5.40,238.68,42.12,409.48,534.76
1749.90,180710.08,184474.80,234.90,379.35,432.00,12.15,249.48,131.76,597.40,794.60
1750.20,172770.48,195342.30,368.55,361.80,456.30,8.10,368.28,-5.40,556.80,747.04
1750.30,127645.40,153308.70,145.80,376.65,495.45,32.40,213.84,10.80,493.00,491.84
1750.40,81045.56,28714.50,345.60,4689.90,7796.25,367.20,844.56,41.04,140.36,176.32
1750.50,167698.52,220325.41,307.80,353.70,267.30,5.40,244.08,110.16,664.68,670.48
1750.60,130011.64,114045.30,216.00,251.10,333.45,40.50,250.56,5.40,330.60,328.28
1750.60,123591.88,115867.80,263.25,610.20,207.90,82.35,254.88,-38.88,368.88,457.04
1750.70,128268.24,136019.25,272.70,1551.15,580.50,-9.45,23.76,-47.52,414.12,346.84
1751.00,105170.72,111310.20,225.45,1738.80,955.80,-29.70,228.96,93.96,291.16,447.76
1751.70,62656.60,23912.55,426.60,4594.05,9166.50,454.95,900.72,-7.56,146.16,83.52
1751.90,138524.41,138719.25,182.25,183.60,297.00,21.60,227.88,-27.00,493.00,412.96
1751.90,127584.68,113379.75,237.60,386.10,351.00,48.60,141.48,162.00,414.12,466.32
1752.30,126249.77,123041.70,260.55,206.55,8.10,31.05,50.76,54.00,446.60,524.32
1752.40,110260.16,112545.45,195.75,922.05,68.85,63.45,157.68,-5.40,345.68,383.96
1752.40,180667.77,260460.91,1082.70,1030.05,851.85,148.50,383.40,96.12,1387.36,2053.20
1752.60,125527.56,140768.55,163.35,689.85,463.05,-41.85,304.56,-19.44,409.48,431.52
1752.80,117151.88,170461.80,294.30,402.30,153.90,74.25,172.80,63.72,537.08,526.64
1753.20,143102.33,164951.11,270.00,942.30,526.50,2.70,492.48,11.88,527.80,557.96
1753.40,116796.77,140908.95,256.50,3940.65,1181.25,203.85,294.84,-33.48,444.28,515.04
1753.50,149823.84,161994.61,190.35,238.95,202.50,-33.75,200.88,79.92,468.64,611.32
1753.50,145732.61,117007.20,236.25,163.35,122.85,43.20,314.28,44.28,399.04,392.08
1753.70,147050.05,144130.05,214.65,210.60,411.75,-20.25,4.32,-20.52,351.48,505.76
1753.70,123348.09,152001.91,116.10,141.75,159.30,90.45,261.36,84.24,407.16,436.16
1753.80,120162.13,151092.00,206.55,141.75,85.05,16.20,171.72,91.80,518.52,512.72
1753.90,150503.72,172659.61,168.75,637.20,253.80,35.10,231.12,23.76,480.24,412.96
1754.00,75945.08,32151.60,842.40,5649.75,13691.70,808.65,909.36,143.64,83.52,262.16
1754.40,145852.20,166149.91,379.35,317.25,233.55,32.40,312.12,47.52,493.00,730.80
1754.50,209158.33,262143.00,1660.50,1386.45,1683.45,116.10,1127.52,126.36,2448.76,3539.16
1754.80,140458.25,166480.66,221.40,1605.15,326.70,17.55,89.64,-15.12,498.80,423.40
1755.00,137304.48,137523.16,328.05,1159.65,387.45,47.25,218.16,19.44,383.96,330.60
1755.20,127960.96,134053.66,220.05,452.25,585.90,58.05,127.44,-58.32,443.12,544.04
1755.20,160853.72,153430.20,295.65,450.90,441.45,99.90,278.64,-19.44,512.72,583.48
1755.40,168059.16,147916.80,484.65,2459.70,946.35,135.00,396.36,41.04,402.52,596.24
1755.40,104763.16,109961.55,340.20,135.00,130.95,32.40,118.80,220.32,351.48,393.24
1755.80,149355.56,195589.36,554.85,1918.35,723.60,-21.60,204.12,49.68,555.64,643.80
1755.90,130536.96,112665.60,233.55,376.65,166.05,1.35,156.60,-10.80,345.68,359.60
1755.90,129754.96,145623.16,201.15,199.80,238.95,2.70,219.24,104.76,454.72,394.40
1756.00,100713.32,110084.40,283.50,453.60,249.75,6.75,120.96,63.72,354.96,382.80
1756.10,147399.64,136954.80,179.55,430.65,199.80,35.10,189.00,-8.64,433.84,495.32
1756.10,150737.41,159322.95,283.50,317.25,477.90,49.95,183.60,54.00,490.68,690.20
1756.20,130345.60,148728.16,232.20,221.40,352.35,39.15,209.52,-28.08,467.48,502.28
1756.30,52970.84,21019.50,148.50,972.00,8654.85,453.60,422.28,171.72,44.08,259.84
1756.40,157946.52,164022.30,193.05,1015.20,430.65,64.80,132.84,71.28,483.72,455.88
1757.10,109782.68,128679.30,217.35,668.25,91.80,31.05,51.84,65.88,323.64,415.28
1757.20,133060.52,133401.61,270.00,533.25,156.60,10.80,83.16,132.84,386.28,510.40
1757.40,71691.00,17185.50,1051.65,167.40,20.25,25.65,-36.72,51.84,112.52,64.96
1757.90,67225.32,23255.10,149.85,1035.45,120.15,62.10,99.36,35.64,75.40,119.48
1757.90,143604.64,165094.20,318.60,429.30,237.60,12.15,249.48,36.72,480.24,460.52
1758.00,150124.69,179917.20,294.30,494.10,272.70,41.85,91.80,98.28,477.92,553.32
1758.10,59397.04,18974.25,675.00,783.00,3326.40,105.30,292.68,3.24,41.76,172.84
1758.30,150116.41,135020.25,292.95,340.20,187.65,-76.95,143.64,-7.56,421.08,446.60
1758.30,197558.05,233799.75,356.40,531.90,556.20,95.85,288.36,110.16,635.68,693.68
1758.50,157745.05,214394.86,298.35,642.60,311.85,108.00,372.60,92.88,626.40,602.04
1758.70,71145.44,29034.45,494.10,4753.35,10323.45,703.35,770.04,30.24,77.72,149.64
1758.80,75633.20,39858.75,233.55,218.70,99.90,-4.05,-25.92,23.76,170.52,186.76
1758.80,134361.41,141331.50,218.70,419.85,346.95,49.95,231.12,54.00,399.04,441.96
1758.90,113051.45,114932.25,178.20,336.15,245.70,41.85,103.68,77.76,329.44,372.36
1759.00,140131.64,112045.95,248.40,507.60,259.20,8.10,251.64,-62.64,300.44,345.68
1759.10,147872.52,140819.86,234.90,329.40,178.20,40.50,111.24,99.36,402.52,428.04
1759.20,123645.24,151669.80,166.05,1213.65,503.55,-8.10,162.00,-29.16,402.52,477.92
1759.20,139079.16,136796.86,237.60,221.40,175.50,18.90,235.44,9.72,422.24,379.32
1759.40,161210.69,195998.41,307.80,588.60,413.10,47.25,143.64,-19.44,613.64,712.24
1759.60,63129.48,28181.25,213.30,913.95,234.90,139.05,156.60,44.28,117.16,131.08
1759.80,131677.77,135585.91,306.45,743.85,518.40,76.95,288.36,78.84,422.24,406.00
1760.00,143167.64,165877.20,240.30,1167.75,560.25,-5.40,133.92,-33.48,462.84,424.56
1760.00,142808.84,163513.36,222.75,562.95,468.45,21.60,205.20,98.28,409.48,477.92
1760.00,124363.77,138190.05,211.95,206.55,218.70,-24.30,185.76,-9.72,502.28,469.80
1760.20,94520.80,92524.95,144.45,101.25,199.80,28.35,282.96,20.52,343.36,284.20
1760.20,136794.80,131656.05,133.65,675.00,421.20,95.85,133.92,-45.36,394.40,503.44
1760.30,124234.04,139189.05,187.65,199.80,70.20,52.65,227.88,57.24,303.92,488.36
1760.50,137618.20,162789.75,238.95,236.25,383.40,-17.55,284.04,28.08,497.64,548.68
1760.70,131491.00,123006.60,275.40,1242.00,517.05,43.20,116.64,39.96,381.64,433.84
1761.00,131783.56,124498.35,218.70,290.25,286.20,64.80,14.04,102.60,379.32,431.52
1761.50,146610.28,146383.20,292.95,469.80,272.70,22.95,224.64,43.20,422.24,436.16
1761.70,133146.08,139584.61,245.70,483.30,43.20,-31.05,213.84,39.96,455.88,532.44
1761.70,138254.84,125545.95,174.15,1343.25,503.55,4.05,138.24,-11.88,422.24,537.08
1761.90,114667.88,129235.50,186.30,430.65,195.75,83.70,279.72,87.48,370.04,447.76
1762.10,88285.96,63501.30,224.10,472.50,907.20,-4.05,201.96,-8.64,220.40,356.12
1762.20,69056.13,24525.45,171.45,584.55,14.85,-5.40,2.16,5.40,62.64,175.16
1762.20,57838.56,26792.10,589.95,4189.05,7541.10,405.00,565.92,-33.48,4.64,243.60
1762.20,125459.48,131025.60,183.60,530.55,332.10,76.95,255.96,-2.16,421.08,440.80
1762.30,113417.60,111646.35,282.15,522.45,99.90,8.10,250.56,103.68,329.44,403.68
1762.40,150974.77,196204.95,237.60,1507.95,588.60,67.50,408.24,105.84,506.92,622.92
1762.40,117452.72,114392.25,247.05,388.80,121.50,32.40,225.72,49.68,285.36,479.08
1762.50,159949.36,163984.50,384.75,1490.40,423.90,140.40,332.64,59.40,552.16,704.12
1762.70,144586.28,144437.86,228.15,183.60,328.05,-13.50,157.68,-41.04,441.96,523.16
1763.20,149561.64,141300.45,206.55,403.65,360.45,-44.55,395.28,27.00,395.56,380.48
1763.50,140081.05,160336.80,256.50,71.55,162.00,72.90,157.68,15.12,444.28,548.68
1763.60,163387.41,233851.05,282.15,695.25,554.85,56.70,355.32,64.80,583.48,861.88
1763.60,139063.52,136470.16,272.70,201.15,278.10,152.55,181.44,-83.16,414.12,464.00
1763.80,137488.48,139299.75,232.20,148.50,206.55,68.85,200.88,22.68,432.68,528.96
1764.30,109728.40,119265.75,94.50,257.85,477.90,89.10,302.40,1.08,473.28,360.76
1764.30,141271.52,176561.11,1807.65,789.75,542.70,-2.70,371.52,-14.04,551.00,528.96
1764.70,85928.92,29755.35,392.85,2986.20,8505.00,310.50,642.60,-12.96,126.44,161.24
1764.90,75089.48,24089.40,171.45,1772.55,341.55,-10.80,-55.08,-39.96,111.36,160.08
1765.00,142972.61,165492.45,295.65,253.80,180.90,27.00,342.36,-17.28,459.36,564.92
1765.20,151531.36,146371.05,334.80,213.30,170.10,-8.10,273.24,-4.32,501.12,493.00
1765.30,209230.08,262143.00,1501.20,1339.20,1109.70,118.80,663.12,185.76,2335.08,3042.68
1765.40,159076.28,186823.80,305.10,213.30,184.95,71.55,245.16,-93.96,602.04,723.84
1765.60,76022.36,26420.85,710.10,2628.45,8924.85,395.55,768.96,57.24,129.92,240.12
1766.00,117761.84,130445.10,252.45,330.75,152.55,-5.40,315.36,18.36,397.88,474.44
1766.10,130810.20,160317.91,136.35,311.85,449.55,40.50,236.52,76.68,432.68,562.60
1766.40,104240.60,84057.75,98.55,294.30,168.75,89.10,168.48,19.44,292.32,438.48
1766.80,110064.20,134627.41,136.35,346.95,378.00,33.75,357.48,29.16,460.52,524.32
1767.10,170470.48,152660.70,392.85,463.05,180.90,39.15,-14.04,-34.56,426.88,554.48
1767.90,103971.04,112360.50,264.60,344.25,271.35,29.70,119.88,-15.12,328.28,364.24
1768.00,148949.84,148805.11,259.20,35.10,62.10,-21.60,184.68,49.68,354.96,446.60
1768.00,176459.69,164266.66,411.75,564.30,376.65,40.50,192.24,-119.88,476.76,658.88
1768.30,127372.16,164582.55,252.45,446.85,449.55,64.80,354.24,63.72,473.28,517.36
1768.30,78979.24,36235.35,460.35,41.85,24.30,-40.50,70.20,4.32,119.48,121.80
1768.70,103891.00,45153.45,139.05,198.45,1333.80,29.70,54.00,-23.76,221.56,236.64
1768.80,71036.88,114706.80,179.55,251.10,163.35,-10.80,195.48,29.16,417.60,348.00
1768.90,159228.08,140535.00,309.15,298.35,579.15,54.00,285.12,79.92,497.64,560.28
1769.20,152100.84,174405.16,263.25,506.25,523.80,125.55,400.68,32.40,490.68,668.16
1769.50,143534.72,123784.20,189.00,0.00,243.00,76.95,111.24,49.68,417.60,512.72
1769.90,150683.13,148995.45,240.30,662.85,288.90,41.85,198.72,1.08,455.88,435.00
1770.00,117083.80,122566.50,243.00,685.80,325.35,-16.20,144.72,55.08,401.36,312.04
1770.20,137080.92,131700.61,170.10,623.70,299.70,63.45,133.92,27.00,377.00,493.00
1770.30,121927.60,130230.45,307.80,349.65,287.55,63.45,491.40,-33.48,414.12,402.52
1770.30,175336.36,197569.80,297.00,677.70,378.00,59.40,192.24,7.56,635.68,680.92
1770.40,115528.09,127017.45,290.25,233.55,257.85,-5.40,86.40,104.76,475.60,469.80
1770.90,83787.16,30154.95,511.65,2764.80,10408.50,367.20,655.56,224.64,134.56,212.28
1771.00,54966.32,28482.30,183.60,2797.20,12888.45,491.40,955.80,227.88,82.36,213.44
1771.00,131541.61,145952.55,83.70,438.75,403.65,24.30,106.92,5.40,432.68,598.56
1771.90,90833.45,37887.75,137.70,348.30,267.30,-5.40,87.48,41.04,177.48,277.24
1771.90,138659.64,146430.45,159.30,569.70,352.35,-25.65,191.16,69.12,511.56,491.84
1771.90,141677.25,158946.30,253.80,907.20,367.20,103.95,246.24,75.60,426.88,432.68
1772.10,147843.08,156726.91,355.05,120.15,302.40,-27.00,312.12,81.00,399.04,511.56
1772.20,132968.52,139989.61,243.00,429.30,507.60,43.20,149.04,41.04,337.56,502.28
1772.30,66921.72,23028.30,387.45,967.95,6324.75,337.50,872.64,57.24,93.96,128.76
1772.40,100911.13,91435.50,163.35,777.60,275.40,95.85,164.16,49.68,346.84,419.92
1772.60,57703.32,24973.65,306.45,2401.65,553.50,58.05,29.16,23.76,124.12,156.60
1773.10,138823.41,158664.16,206.55,224.10,415.80,16.20,25.92,-1.08,531.28,657.72
1773.40,121225.64,113599.80,260.55,167.40,95.85,62.10,164.16,-126.36,336.40,338.72
1773.60,118141.80,113101.65,282.15,189.00,218.70,54.00,249.48,10.80,379.32,435.00
1773.80,155184.69,153704.25,372.60,565.65,252.45,141.75,63.72,29.16,438.48,401.36
1773.80,108762.40,117170.55,147.15,292.95,83.70,35.10,135.00,93.96,341.04,312.04
1774.00,79883.60,23201.10,579.15,1926.45,7780.05,301.05,451.44,150.12,4.64,113.68
1774.50,139972.48,120852.00,222.75,502.20,207.90,12.15,36.72,50.76,365.40,349.16
1774.60,157631.89,167489.11,194.40,268.65,164.70,-32.40,100.44,-27.00,441.96,511.56
1774.70,161193.20,178127.11,265.95,1440.45,372.60,82.35,285.12,9.72,534.76,584.64
1774.90,70200.60,19103.85,452.25,3713.85,8156.70,477.90,783.00,84.24,95.12,75.40
1775.00,150789.84,124606.35,383.40,288.90,125.55,35.10,251.64,-30.24,393.24,517.36
1775.00,130116.52,154903.05,278.10,522.45,405.00,105.30,105.84,-28.08,439.64,370.04
1775.10,131163.48,165825.91,180.90,1277.10,469.80,8.10,234.36,-73.44,448.92,525.48
1775.40,123532.09,132043.50,232.20,911.25,237.60,2.70,130.68,111.24,458.20,350.32
1775.40,60472.52,22524.75,315.90,3607.20,8136.45,475.20,617.76,205.20,84.68,235.48
1775.40,138713.00,143681.86,147.15,202.50,114.75,10.80,353.16,-103.68,375.84,493.00
1775.60,180369.69,194702.41,271.35,630.45,126.90,90.45,352.08,-12.96,517.36,599.72
1775.80,128789.88,126102.15,216.00,128.25,49.95,67.50,224.64,27.00,344.52,394.40
1775.80,130391.60,124906.05,168.75,117.45,82.35,101.25,154.44,15.12,381.64,417.60
1776.00,116532.72,128177.10,187.65,325.35,210.60,74.25,353.16,110.16,402.52,423.40
1776.40,70832.64,30289.95,290.25,4638.60,8066.25,515.70,461.16,254.88,145.00,228.52
1776.60,145964.44,156841.66,257.85,538.65,356.40,-10.80,156.60,113.40,487.20,487.20
1776.60,114339.45,125477.10,190.35,122.85,253.80,8.10,200.88,75.60,352.64,373.52
1776.60,129784.41,105846.75,149.85,317.25,334.80,-51.30,166.32,5.40,368.88,370.04
1776.70,173329.84,208606.05,396.90,311.85,523.80,122.85,390.96,75.60,600.88,669.32
1776.70,177630.84,200770.66,376.65,692.55,322.65,109.35,108.00,92.88,527.80,599.72
1777.10,163760.00,165284.55,479.25,7527.60,2192.40,41.85,603.72,72.36,479.08,663.52
1777.10,133503.05,161590.95,321.30,426.60,340.20,121.50,44.28,19.44,435.00,589.28
1777.30,85644.64,26802.90,303.75,3650.40,993.60,44.55,77.76,31.32,60.32,205.32
1777.40,145146.56,137968.66,248.40,202.50,259.20,21.60,254.88,-42.12,408.32,448.92
1777.90,126578.20,127980.00,135.00,310.50,36.45,21.60,270.00,16.20,327.12,273.76
1778.20,131369.56,123371.10,193.05,147.15,182.25,-91.80,184.68,-79.92,296.96,436.16
1778.30,155449.64,154079.55,329.40,259.20,336.15,35.10,226.80,117.72,450.08,581.16
1778.40,79091.48,30591.00,157.95,372.60,201.15,-5.40,106.92,-69.12,27.84,256.36
1778.50,94564.96,105678.00,171.45,544.05,238.95,33.75,232.20,15.12,312.04,261.00
1778.60,132989.69,129227.40,301.05,484.65,245.70,49.95,102.60,-90.72,358.44,314.36
1778.70,138299.92,151992.45,175.50,178.20,187.65,52.65,189.00,7.56,483.72,454.72
1778.70,116608.16,131236.20,201.15,338.85,214.65,9.45,259.20,-68.04,459.36,496.48
1778.80,53585.40,21924.00,390.15,3322.35,10566.45,398.25,896.40,125.28,67.28,205.32
1778.90,159101.13,138877.20,186.30,108.00,295.65,31.05,128.52,19.44,438.48,497.64
1778.90,171991.25,199003.50,351.00,189.00,263.25,28.35,368.28,75.60,654.24,649.60
1778.90,160824.28,179763.30,367.20,1638.90,980.10,124.20,219.24,178.20,538.24,581.16
1779.00,135412.05,158399.55,243.00,144.45,85.05,-2.70,75.60,57.24,454.72,487.20
1779.10,125194.52,123121.35,145.80,121.50,117.45,60.75,98.28,88.56,508.08,410.64
1779.10,110133.20,47244.60,311.85,487.35,1158.30,-17.55,359.64,46.44,263.32,508.08
1779.30,131617.97,129390.75,261.90,355.05,297.00,18.90,328.32,29.16,388.60,450.08
1779.60,153118.36,165289.95,333.45,602.10,392.85,31.05,233.28,-41.04,436.16,586.96
1779.70,129775.20,131267.25,172.80,106.65,295.65,17.55,-45.36,49.68,388.60,458.20
1779.90,139254.88,132767.11,257.85,1279.80,1448.55,56.70,166.32,110.16,457.04,475.60
1779.90,143224.69,142086.16,229.50,429.30,79.65,44.55,57.24,-61.56,440.80,375.84
1780.30,152145.00,178537.50,217.35,463.05,221.40,76.95,230.04,-42.12,553.32,617.12
1780.50,150023.48,148455.45,194.40,224.10,278.10,-16.20,298.08,73.44,460.52,532.44
1780.70,159493.97,164010.16,295.65,468.45,454.95,2.70,279.72,128.52,438.48,605.52
1781.10,121961.64,116317.35,291.60,195.75,126.90,126.90,113.40,-4.32,387.44,495.32
1781.40,61099.96,15003.90,49.95,47.25,-22.95,39.15,14.04,-6.48,54.52,105.56
1782.00,107130.32,127649.25,249.75,305.10,-4.05,90.45,119.88,-88.56,412.96,325.96
1782.00,116797.68,127136.25,151.20,171.45,255.15,8.10,254.88,133.92,342.20,378.16
1782.00,154814.84,157080.61,268.65,394.20,346.95,-1.35,223.56,50.76,473.28,495.32
1782.20,126465.04,190517.41,364.50,110.70,147.15,9.45,195.48,5.40,526.64,633.36
1782.60,129693.32,157553.11,251.10,268.65,236.25,60.75,223.56,-37.80,448.92,622.92
1782.70,81862.52,32428.35,268.65,4353.75,11480.40,577.80,1098.36,224.64,104.40,138.04
1782.70,102473.28,169146.91,373.95,700.65,341.55,-9.45,208.44,-57.24,461.68,522.00
1782.80,121187.00,158294.25,328.05,707.40,413.10,1.35,170.64,170.64,488.36,513.88
1783.00,127371.24,152707.95,278.10,1385.10,382.05,72.90,235.44,29.16,506.92,567.24
1783.20,171444.77,182655.00,376.65,299.70,247.05,67.50,346.68,76.68,614.80,701.80
1783.70,124128.24,137979.45,210.60,318.60,157.95,56.70,138.24,78.84,327.12,457.04
1783.80,132999.80,178684.66,403.65,103.95,193.05,31.05,341.28,73.44,546.36,696.00
1784.00,89732.20,30662.55,552.15,4268.70,11762.55,816.75,1224.72,109.08,139.20,261.00
1784.50,143164.88,139932.91,178.20,206.55,41.85,24.30,227.88,119.88,378.16,461.68
1784.90,115101.20,113499.90,222.75,151.20,103.95,54.00,65.88,8.64,354.96,469.80
1785.10,117147.28,132441.75,167.40,859.95,423.90,-43.20,353.16,-55.08,314.36,450.08
1785.30,152541.52,165233.25,391.50,351.00,255.15,-41.85,288.36,16.20,475.60,569.56
1785.30,129700.68,159837.30,237.60,384.75,268.65,37.80,116.64,-8.64,477.92,523.16
1785.30,144237.61,174009.61,319.95,635.85,386.10,79.65,178.20,61.56,596.24,620.60
1785.50,180187.52,180391.05,388.80,1028.70,463.05,-33.75,267.84,176.04,570.72,784.16
1785.90,159916.25,159683.41,348.30,195.75,179.55,72.90,106.92,34.56,475.60,570.72
1785.90,116886.92,108642.60,243.00,306.45,259.20,-5.40,70.20,27.00,299.28,348.00
1786.00,163415.92,167487.75,384.75,438.75,361.80,54.00,405.00,-50.76,552.16,584.64
1786.30,78844.00,22014.45,182.25,2052.00,7310.25,276.75,451.44,90.72,9.28,157.76
1786.80,168654.41,62028.45,634.50,7793.55,12209.40,797.85,872.64,251.64,283.04,549.84
1787.00,135036.69,133770.16,247.05,325.35,318.60,21.60,266.76,-7.56,389.76,313.20
1787.00,133469.92,138149.55,290.25,518.40,336.15,5.40,212.76,-39.96,454.72,438.48
1787.20,131744.00,166553.55,303.75,195.75,342.90,67.50,187.92,-56.16,469.80,457.04
1787.30,73978.13,28745.55,1239.30,341.55,49.95,6.75,116.64,-58.32,12.76,165.88
1787.60,92866.64,93289.05,202.50,330.75,1100.25,5.40,270.00,6.48,271.44,461.68
1787.60,143707.69,176509.80,284.85,264.60,472.50,5.40,181.44,71.28,497.64,533.60
1787.70,150431.97,151702.20,395.55,205.20,218.70,18.90,210.60,1.08,480.24,631.04
1787.90,135750.61,139232.25,263.25,1146.15,391.50,97.20,149.04,51.84,374.68,526.64
1788.20,152318.88,152173.36,267.30,567.00,271.35,-6.75,354.24,-22.68,412.96,533.60
1788.30,113522.48,122644.80,98.55,411.75,175.50,-1.35,192.24,-18.36,336.40,298.12
1788.30,118440.80,156919.95,230.85,1183.95,519.75,6.75,195.48,-51.84,469.80,389.76
1788.50,123651.68,144335.25,147.15,341.55,217.35,-9.45,212.76,172.80,408.32,414.12
1788.60,116285.24,148201.66,187.65,599.40,409.05,79.65,27.00,2.16,452.40,528.96
1788.90,90393.68,60266.70,315.90,375.30,1540.35,66.15,163.08,15.12,243.60,390.92
1789.10,151990.44,171159.75,325.35,240.30,247.05,14.85,363.96,145.80,560.28,580.00
1789.20,124366.52,142146.91,236.25,448.20,313.20,81.00,160.92,-71.28,489.52,490.68
1789.20,71066.32,25864.65,409.05,4202.55,8799.30,388.80,336.96,146.88,142.68,134.56
1789.30,146103.36,143567.11,184.95,399.60,260.55,91.80,174.96,36.72,393.24,484.88
1789.60,89110.28,70330.95,198.45,306.45,465.75,133.65,62.64,-49.68,263.32,381.64
1789.70,139570.44,180079.20,307.80,1020.60,650.70,8.10,264.60,-28.08,516.20,571.88
1789.80,138866.64,136179.91,197.10,538.65,292.95,66.15,178.20,200.88,419.92,494.16
1789.90,144893.56,158020.20,164.70,571.05,67.50,49.95,125.28,87.48,506.92,532.44
1789.90,124004.04,114277.50,167.40,751.95,411.75,49.95,99.36,64.80,353.80,483.72
1790.10,137296.20,139986.91,264.60,696.60,135.00,-35.10,84.24,42.12,461.68,473.28
1790.10,64213.24,18279.00,144.45,850.50,175.50,139.05,-11.88,73.44,143.84,143.84
1790.30,139947.64,166939.66,255.15,1108.35,579.15,87.75,204.12,-19.44,461.68,466.32
1790.60,138140.77,172955.25,413.10,315.90,144.45,32.40,262.44,130.68,673.96,634.52
1790.70,114105.77,125309.70,218.70,180.90,156.60,31.05,56.16,-11.88,428.04,426.88
1790.80,54437.32,12664.35,1078.65,402.30,5593.05,225.45,584.28,129.60,4.64,132.24
1791.10,167286.36,192133.36,321.30,450.90,518.40,-32.40,274.32,122.04,530.12,614.80
1791.30,68172.00,20034.00,206.55,9483.75,12314.70,615.60,968.76,110.16,76.56,232.00
1791.60,143715.05,132811.66,270.00,384.75,403.65,72.90,128.52,172.80,432.68,598.56
1791.70,108786.32,129057.30,193.05,815.40,341.55,-17.55,340.20,20.52,341.04,470.96
1792.00,69243.80,28506.60,595.35,14003.55,11014.65,753.30,810.00,194.40,117.16,233.16
1792.00,61204.84,24462.00,552.15,5004.45,10272.15,480.60,649.08,184.68,106.72,179.80
1792.10,162728.69,182893.95,334.80,573.75,302.40,14.85,396.36,96.12,554.48,597.40
1792.30,133822.28,124897.95,145.80,1363.50,436.05,133.65,119.88,43.20,379.32,483.72
1792.40,111662.24,75801.15,205.20,349.65,1185.30,132.30,399.60,140.40,273.76,472.12
1792.50,168569.77,176022.45,180.90,380.70,261.90,-1.35,115.56,-19.44,556.80,610.16
1792.60,40332.80,24124.50,27.00,-33.75,78.30,-29.70,167.40,61.56,96.28,81.20
1793.00,107478.08,154062.00,261.90,176.85,351.00,32.40,154.44,41.04,393.24,464.00
1793.30,125821.96,137088.45,182.25,1302.75,606.15,95.85,81.00,83.16,352.64,403.68
1793.40,130007.96,150954.30,183.60,518.40,376.65,33.75,192.24,32.40,452.40,581.16
1793.50,147368.36,161658.45,303.75,634.50,506.25,99.90,130.68,-6.48,555.64,584.64
1794.10,128675.80,104932.80,175.50,229.50,71.55,71.55,-4.32,32.40,366.56,367.72
1794.80,157522.41,192262.95,367.20,565.65,604.80,91.80,291.60,61.56,589.28,586.96
1794.90,62251.80,20437.65,469.80,2332.80,8037.90,677.70,426.60,63.72,4.64,183.28
1795.00,80760.36,34215.75,222.75,147.15,29.70,67.50,-45.36,-93.96,46.40,286.52
1795.30,45600.72,19407.60,472.50,1867.05,6268.05,295.65,329.40,34.56,62.64,174.00
1795.40,172084.16,202159.80,297.00,310.50,356.40,-14.85,265.68,49.68,622.92,673.96
1795.90,96627.60,66908.70,233.55,238.95,2470.50,89.10,257.04,101.52,269.12,335.24
1796.00,121532.92,126661.05,211.95,197.10,149.85,63.45,227.88,33.48,438.48,567.24
1796.10,145106.08,166860.00,226.80,665.55,319.95,60.75,264.60,41.04,417.60,672.80
1796.20,135240.00,159148.80,237.60,1254.15,598.05,14.85,166.32,8.64,439.64,549.84
1796.30,141144.56,117089.55,253.80,137.70,237.60,39.15,117.72,5.40,314.36,484.88
1796.60,149054.72,156960.45,253.80,194.40,294.30,25.65,353.16,-115.56,423.40,421.08
1796.70,76225.68,27897.75,386.10,4951.80,13093.65,517.05,962.28,154.44,125.28,176.32
