"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
608.30,176726.56,157037.55,382.52,251.52,428.37,73.36,263.94,2.12,638.45,731.11
608.30,144278.69,118615.26,281.65,233.18,590.81,94.32,31.80,28.62,509.63,430.53
608.40,148042.44,102545.48,247.59,199.12,238.42,77.29,115.54,22.26,389.85,442.96
608.40,137156.11,50855.51,229.25,227.94,145.41,44.54,6.36,82.68,185.32,314.14
608.80,149404.72,129683.45,313.09,161.13,313.09,39.30,230.02,-41.34,515.28,633.93
608.80,160109.95,98265.72,200.43,41.92,168.99,32.75,270.30,11.66,450.87,502.85
608.80,128197.16,142576.47,234.49,146.72,229.25,2.62,355.10,101.76,543.53,640.71
608.90,59503.08,18241.75,203.05,62.88,161.13,19.65,72.08,-43.46,140.12,344.65
608.90,120610.49,102159.04,158.51,125.76,58.95,-19.65,255.46,6.36,389.85,445.22
609.00,82479.67,21339.90,182.09,34.06,26.20,39.30,4.24,-116.60,82.49,202.27
609.20,141849.89,111495.41,178.16,212.22,470.29,40.61,15.90,20.14,470.08,432.79
609.40,142893.67,141827.14,221.39,221.39,297.37,53.71,99.64,38.16,544.66,597.77
609.40,154116.69,170746.70,322.26,193.88,332.74,60.26,327.54,72.08,594.38,596.64
609.40,138289.06,108177.17,175.54,282.96,1.31,-49.78,165.36,-40.28,441.83,390.98
609.50,167781.25,108513.84,201.74,13.10,66.81,93.01,155.82,80.56,424.88,437.31
609.50,112465.09,36710.13,184.71,151.96,165.06,37.99,124.02,34.98,214.70,327.70
609.70,106723.89,131224.00,259.38,262.00,332.74,36.68,223.66,-4.24,515.28,446.35
609.80,134528.03,132695.14,220.08,127.07,153.27,28.82,268.18,13.78,455.39,646.36
609.90,65681.98,11765.11,52.40,-35.37,68.12,-3.93,9.54,-42.40,22.60,63.28
610.00,78472.95,16106.45,167.68,112.66,-15.72,57.64,-11.66,-93.28,153.68,205.66
610.00,164763.69,154729.33,310.47,277.72,214.84,0.00,187.62,34.98,595.51,652.01
610.40,115284.27,28057.58,69.43,44.54,179.47,39.30,86.92,64.66,163.85,274.59
610.50,66521.91,12219.68,233.18,174.23,60.26,53.71,12.72,1.06,77.97,183.06
611.10,92544.27,20970.48,123.14,58.95,19.65,52.40,26.50,-49.82,47.46,188.71
611.20,123820.98,137088.88,206.98,9.17,298.68,77.29,8.48,11.66,517.54,510.76
611.40,72034.70,20048.24,165.06,248.90,91.70,9.17,-8.48,-37.10,93.79,142.38
611.70,141135.55,95763.62,162.44,197.81,235.80,45.85,56.18,-9.54,329.96,409.06
611.80,156097.77,155559.88,224.01,140.17,296.06,27.51,156.88,75.26,536.75,588.73
612.00,32670.82,12066.41,87.77,27.51,117.90,14.41,-5.30,22.26,38.42,36.16
612.20,163692.63,173306.44,347.15,218.77,337.98,0.00,210.94,-86.92,647.49,707.38
612.20,160607.72,138553.45,310.47,212.22,195.19,-17.03,147.34,-15.90,569.52,536.75
612.50,122625.23,84768.79,121.83,65.50,100.87,74.67,15.90,49.82,325.44,397.76
612.80,109172.70,42580.24,145.41,119.21,142.79,-17.03,30.74,-1.06,231.65,218.09
612.80,83104.84,19495.42,191.26,170.30,58.95,-15.72,28.62,83.74,140.12,176.28
612.90,149745.05,118203.91,141.48,162.44,269.86,13.10,100.70,-21.20,554.83,516.41
612.90,151643.31,139162.61,162.44,188.64,318.33,78.60,250.16,5.30,574.04,633.93
613.10,131428.58,39292.14,256.76,123.14,107.42,-11.79,18.02,66.78,168.37,345.78
613.20,136689.28,150251.75,206.98,124.45,406.10,78.60,131.44,114.48,519.80,578.56
613.30,124319.66,105310.90,268.55,179.47,294.75,7.86,182.32,12.72,407.93,385.33
613.30,71598.80,16608.18,62.88,1.31,0.00,10.48,-28.62,-4.24,82.49,157.07
613.50,165680.97,187009.05,254.14,281.65,324.88,98.25,113.42,-46.64,844.11,819.25
613.70,64041.25,11884.32,-39.30,52.40,-9.17,10.48,21.20,-41.34,126.56,113.00
613.90,121887.23,112494.94,149.34,167.68,224.01,36.68,2.12,22.26,415.84,476.86
614.10,152624.30,130872.92,311.78,310.47,668.10,117.90,79.50,11.66,480.25,465.56
614.10,157421.81,173027.41,252.83,301.30,351.08,82.53,222.60,78.44,624.89,762.75
614.40,128097.98,120578.95,178.16,157.20,100.87,61.57,20.14,8.48,465.56,405.67
614.50,75818.47,21134.23,212.22,86.46,106.11,-36.68,-36.04,2.12,159.33,255.38
614.60,110448.52,61242.50,276.41,155.89,106.11,22.27,91.16,8.48,271.20,364.99
614.60,126379.89,94851.86,187.33,168.99,285.58,26.20,60.42,28.62,328.83,340.13
614.90,170208.22,158090.80,210.91,225.32,272.48,81.22,200.34,13.78,546.92,630.54
615.00,74923.95,15811.70,68.12,103.49,-49.78,66.81,54.06,19.08,45.20,127.69
615.00,86885.89,71074.05,214.84,187.33,334.05,55.02,67.84,-2.12,317.53,420.36
615.50,157728.48,185482.89,1429.21,1389.91,1865.44,186.02,381.60,164.30,1288.20,2090.50
615.60,123775.48,129118.84,174.23,339.29,159.82,98.25,181.26,21.20,483.64,496.07
615.70,72395.96,20565.69,178.16,134.93,-2.62,19.65,10.60,-1.06,61.02,176.28
615.70,168957.89,169878.17,288.20,195.19,201.74,-13.10,128.26,31.80,696.08,636.19
615.80,93714.53,105114.40,275.10,222.70,355.01,40.61,183.38,8.48,418.10,423.75
616.00,126560.98,48918.02,162.44,157.20,192.57,3.93,134.62,-49.82,324.31,327.70
616.10,150140.91,118894.28,178.16,318.33,225.32,83.84,182.32,25.44,414.71,513.02
616.20,170846.14,139351.25,326.19,242.35,258.07,19.65,171.72,50.88,700.60,561.61
616.30,163143.89,126844.67,193.88,212.22,251.52,26.20,81.62,27.56,587.60,463.30
616.50,147430.92,122470.59,146.72,180.78,264.62,-49.78,180.20,107.06,572.91,488.16
616.60,149115.33,140346.84,203.05,209.60,285.58,115.28,304.22,53.00,562.74,503.98
616.90,129749.63,86101.05,189.95,74.67,281.65,34.06,81.62,108.12,309.62,423.75
617.00,112233.03,63211.43,238.42,183.40,393.00,110.04,68.90,15.90,364.99,481.38
617.40,152046.44,133262.36,256.76,113.97,224.01,-30.13,191.86,-7.42,479.12,436.18
617.50,140390.25,124998.88,324.88,271.17,131.00,7.86,262.88,-83.74,492.68,579.69
617.60,144170.39,111714.17,167.68,154.58,131.00,-7.86,225.78,152.64,444.09,549.18
618.00,74028.50,16868.87,45.85,77.29,74.67,-5.24,44.52,22.26,137.86,122.04
618.20,147490.08,193281.33,113.97,267.24,339.29,35.37,184.44,95.40,741.28,735.63
618.50,159765.06,192735.05,271.17,176.85,340.60,-45.85,150.52,-28.62,635.06,672.35
619.10,119918.89,27713.05,204.36,69.43,124.45,35.37,22.26,11.66,176.28,194.36
619.40,104043.95,28360.19,259.38,55.02,65.50,7.86,16.96,31.80,187.58,311.88
619.80,137492.81,117183.42,247.59,165.06,72.05,90.39,92.22,39.22,424.88,456.52
619.90,67152.54,17694.17,216.15,121.83,-41.92,27.51,108.12,-14.84,33.90,169.50
620.30,69991.74,15065.00,148.03,49.78,17.03,18.34,-22.26,43.46,14.69,223.74
620.50,158866.89,139173.08,235.80,166.37,318.33,-19.65,115.54,6.36,466.69,516.41
620.60,92501.50,19777.07,-20.96,-1.31,34.06,83.84,12.72,-34.98,41.81,160.46
620.70,72156.63,19439.09,158.51,94.32,-3.93,-1.31,28.62,92.22,151.42,138.99
620.80,162449.56,132868.05,305.23,82.53,250.21,-79.91,75.26,-41.34,503.98,611.33
621.00,169043.42,148941.75,360.25,184.71,255.45,20.96,137.80,-6.36,613.59,707.38
621.10,127537.41,60035.99,259.38,161.13,213.53,70.74,135.68,1.06,333.35,439.57
621.30,152195.69,133899.03,242.35,171.61,186.02,2.62,193.98,7.42,541.27,509.63
621.60,111228.39,88220.63,314.40,77.29,100.87,22.27,28.62,58.30,358.21,368.38
621.70,137044.19,120113.90,227.94,145.41,360.25,91.70,108.12,-54.06,409.06,384.20
621.90,115769.30,96472.33,195.19,144.10,218.77,77.29,272.42,101.76,363.86,367.25
622.00,176915.83,183325.33,306.54,252.83,234.49,-9.17,310.58,50.88,742.41,679.13
622.10,160204.59,141562.53,170.30,184.71,208.29,23.58,307.40,31.80,558.22,638.45
622.30,90769.77,25104.84,153.27,48.47,-74.67,-40.61,30.74,-33.92,87.01,164.98
622.40,141202.89,101134.62,209.60,141.48,154.58,-41.92,-5.30,23.32,351.43,438.44
622.40,147367.22,116669.91,244.97,200.43,627.49,19.65,181.26,-48.76,446.35,532.23
622.60,125557.25,119922.63,176.85,-37.99,123.14,-11.79,66.78,103.88,395.50,371.77
623.30,166594.61,153973.47,281.65,184.71,200.43,44.54,164.30,131.44,688.17,621.50
623.70,124929.35,55589.85,267.24,336.67,303.92,-18.34,-1.06,117.66,292.67,348.04
623.80,138947.91,114431.12,209.60,292.13,347.15,5.24,96.46,-12.72,435.05,390.98
624.00,86449.09,21351.69,159.82,26.20,1.31,-18.34,7.42,20.14,129.95,231.65
624.90,67266.29,13714.39,162.44,115.28,-89.08,-19.65,-12.72,14.84,19.21,23.73
625.20,74598.16,24641.10,248.90,70.74,-35.37,47.16,100.70,41.34,126.56,65.54
625.40,140874.38,128009.27,306.54,205.67,103.49,14.41,165.36,21.20,500.59,510.76
626.00,74617.27,16663.20,64.19,24.89,-39.30,-7.86,11.66,-38.16,70.06,240.69
626.20,34413.47,20337.75,83.84,56.33,-22.27,24.89,0.00,27.56,73.45,49.72
626.60,180636.83,189719.44,337.98,382.52,458.50,48.47,244.86,113.42,749.19,946.94
626.70,137389.08,126754.28,263.31,221.39,203.05,28.82,83.74,22.26,543.53,525.45
626.70,123305.91,41652.76,182.09,83.84,60.26,2.62,120.84,51.94,163.85,293.80
626.80,133265.86,113229.84,229.25,94.32,230.56,47.16,160.06,-13.78,432.79,392.11
626.90,128158.95,42509.50,112.66,82.53,53.71,51.09,5.30,37.10,160.46,281.37
627.00,102691.68,49263.86,260.69,260.69,166.37,23.58,97.52,72.08,163.85,255.38
627.10,174951.14,172609.52,365.49,268.55,636.66,86.46,219.42,-32.86,697.21,774.05
627.40,132533.31,47727.23,186.02,60.26,100.87,-1.31,-37.10,109.18,307.36,301.71
627.40,121765.28,105909.56,226.63,100.87,132.31,56.33,56.18,-19.08,510.76,445.22
627.50,72458.75,20726.82,145.41,70.74,188.64,13.10,11.66,-37.10,59.89,113.00
627.60,138386.44,102431.52,107.42,70.74,394.31,31.44,91.16,-10.60,343.52,352.56
627.70,128605.75,60411.96,339.29,204.36,145.41,75.98,99.64,76.32,345.78,439.57
627.70,69052.63,11571.23,103.49,15.72,-18.34,39.30,104.94,-33.92,62.15,92.66
627.70,165889.36,144076.41,204.36,267.24,341.91,36.68,232.14,91.16,551.44,616.98
627.70,184195.83,174871.89,176.85,326.19,492.56,70.74,204.58,54.06,681.39,665.57
627.80,151446.75,123925.99,171.61,252.83,352.39,90.39,118.72,-16.96,474.60,447.48
628.20,141158.30,128820.16,275.10,148.03,518.76,91.70,221.54,9.54,421.49,456.52
628.40,123433.31,99532.48,205.67,60.26,341.91,53.71,119.78,71.02,436.18,376.29
628.40,63463.40,22326.33,217.46,145.41,98.25,40.61,26.50,-50.88,108.48,186.45
628.40,84676.41,24497.00,267.24,174.23,99.56,6.55,27.56,-46.64,84.75,246.34
628.50,141960.00,153610.59,345.84,250.21,87.77,68.12,100.70,-56.18,638.45,507.37
628.90,68761.42,15545.77,78.60,-3.93,-43.23,2.62,-26.50,56.18,115.26,125.43
629.00,158107.05,108931.73,175.54,153.27,242.35,-64.19,148.40,80.56,485.90,488.16
629.10,147081.48,122435.21,204.36,145.41,187.33,-34.06,58.30,-3.18,483.64,445.22
629.30,83115.77,20942.97,178.16,35.37,79.91,-13.10,31.80,65.72,39.55,273.46
629.50,127401.82,119344.92,174.23,248.90,247.59,-6.55,148.40,-47.70,540.14,527.71
629.50,134295.98,135579.75,276.41,267.24,279.03,-11.79,164.30,5.30,577.43,694.95
629.80,109173.61,52076.43,203.05,260.69,323.57,-30.13,154.76,-38.16,254.25,381.94
630.00,120484.91,52321.40,268.55,446.71,206.98,34.06,36.04,73.14,316.40,409.06
630.20,36900.50,18819.46,48.47,96.94,-23.58,-35.37,-25.44,-18.02,68.93,105.09
630.30,172585.14,185553.63,289.51,267.24,276.41,56.33,129.32,-75.26,670.09,659.92
630.30,140445.77,117812.23,216.15,180.78,387.76,24.89,124.02,-34.98,432.79,433.92
630.70,118799.59,38642.38,175.54,136.24,1.31,47.16,9.54,-49.82,280.24,459.91
630.80,158954.25,121578.48,241.04,82.53,322.26,30.13,168.54,58.30,492.68,550.31
631.10,79847.95,19572.71,299.99,196.50,543.65,94.32,53.00,118.72,210.18,316.40
631.50,122213.91,92354.99,138.86,87.77,163.75,37.99,-2.12,103.88,395.50,461.04
631.70,123520.67,59877.48,239.73,288.20,182.09,19.65,142.04,112.36,283.63,453.13
632.00,148219.89,114173.05,224.01,263.31,297.37,0.00,84.80,-20.14,531.10,507.37
632.40,136532.77,137508.08,149.34,116.59,193.88,17.03,164.30,-18.02,620.37,550.31
632.40,148603.92,141656.84,310.47,242.35,222.70,-56.33,134.62,20.14,546.92,578.56
632.40,81950.96,25835.82,224.01,15.72,22.27,58.95,62.54,16.96,115.26,185.32
632.60,146182.41,116544.15,248.90,262.00,355.01,31.44,246.98,56.18,600.03,507.37
632.70,152858.17,175089.36,258.07,142.79,451.95,-9.17,278.78,111.30,714.16,633.93
633.60,172040.97,147392.03,348.46,131.00,222.70,137.55,184.44,110.24,662.18,638.45
633.60,119693.21,68906.00,222.70,218.77,227.94,65.50,-38.16,42.40,291.54,421.49
633.60,166516.36,134265.83,195.19,233.18,154.58,100.87,293.62,115.54,550.31,649.75
633.80,140677.81,113490.53,144.10,125.76,44.54,30.13,287.26,-30.74,394.37,442.96
633.90,102986.52,54016.54,132.31,217.46,-5.24,3.93,-1.06,76.32,297.19,348.04
634.70,164096.67,136600.25,246.28,289.51,390.38,5.24,237.44,15.90,558.22,567.26
634.70,92884.61,17392.87,-15.72,23.58,72.05,19.65,90.10,-69.96,51.98,113.00
634.80,140911.69,115285.23,280.34,212.22,254.14,75.98,58.30,66.78,433.92,616.98
634.90,153599.81,143875.98,227.94,208.29,437.54,81.22,164.30,0.00,477.99,514.15
635.00,155831.14,142550.27,229.25,153.27,353.70,55.02,100.70,27.56,585.34,585.34
635.50,77036.96,18153.98,196.50,-31.44,69.43,-14.41,81.62,5.30,92.66,192.10
635.50,140715.13,94758.84,195.19,79.91,217.46,41.92,151.58,7.42,461.04,406.80
635.60,161556.86,161327.80,320.95,301.30,301.30,121.83,286.20,24.38,605.68,676.87
636.00,128775.02,37268.19,230.56,163.75,-2.62,-23.58,-16.96,-69.96,159.33,409.06
636.70,138284.52,143551.11,187.33,93.01,170.30,36.68,190.80,-15.90,592.12,428.27
636.80,91287.56,18042.63,138.86,112.66,0.00,41.92,62.54,96.46,101.70,158.20
636.80,142278.50,113977.85,179.47,165.06,174.23,57.64,159.00,-32.86,468.95,603.42
636.90,128730.42,88487.88,196.50,74.67,87.77,-62.88,142.04,-54.06,376.29,428.27
636.90,71840.86,15591.62,120.52,100.87,53.71,-30.13,-11.66,-51.94,96.05,179.67
636.90,85970.43,21201.04,199.12,68.12,1.31,6.55,-71.02,41.34,113.00,94.92
637.20,60938.15,12011.39,79.91,70.74,51.09,-36.68,-41.34,29.68,102.83,91.53
637.30,135922.16,84010.30,161.13,65.50,188.64,7.86,116.60,-61.48,378.55,421.49
637.50,37238.11,7824.63,81.22,69.43,6.55,-23.58,-67.84,-21.20,74.58,33.90
637.50,113466.09,54108.24,167.68,213.53,271.17,-3.93,60.42,56.18,293.80,429.40
637.60,89486.67,18641.30,108.73,133.62,-47.16,11.79,64.66,-50.88,72.32,94.92
637.60,78625.82,18303.32,161.13,41.92,-19.65,26.20,-24.38,-11.66,133.34,158.20
638.00,121549.62,38582.12,424.44,91.70,262.00,-27.51,268.18,4.24,245.21,459.91
638.90,127796.77,108033.08,238.42,175.54,187.33,-20.96,152.64,7.42,426.01,474.60
638.90,114927.55,39314.41,138.86,132.31,210.91,47.16,169.60,-28.62,248.60,294.93
639.00,78827.84,22275.24,159.82,146.72,23.58,-30.13,100.70,44.52,177.41,206.79
639.60,71030.05,19124.69,111.35,45.85,6.55,-31.44,5.30,38.16,35.03,108.48
639.70,64474.41,17620.81,186.02,94.32,35.37,19.65,73.14,18.02,91.53,145.77
639.80,138857.81,125441.66,252.83,108.73,241.04,65.50,231.08,-3.18,474.60,616.98
639.90,143679.91,128643.30,153.27,272.48,189.95,64.19,51.94,50.88,525.45,400.02
640.20,141674.27,109398.09,197.81,145.41,192.57,57.64,187.62,159.00,444.09,514.15
640.30,179913.38,139321.11,1371.57,944.51,1671.56,149.34,511.98,142.04,1202.32,2071.29
640.40,80387.59,17682.38,144.10,110.04,186.02,10.48,10.60,-15.90,117.52,226.00
640.80,113566.18,100230.72,161.13,119.21,275.10,111.35,23.32,33.92,421.49,468.95
640.80,176629.19,177362.20,248.90,294.75,527.93,20.96,217.30,40.28,630.54,607.94
641.10,115226.93,49009.72,151.96,277.72,137.55,51.09,48.76,45.58,160.46,272.33
641.20,161492.25,150864.83,318.33,239.73,201.74,40.61,170.66,7.42,539.01,590.99
641.30,115578.20,87971.73,193.88,66.81,131.00,39.30,20.14,-15.90,440.70,305.10
641.30,123304.09,50064.27,138.86,136.24,188.64,15.72,109.18,-67.84,264.42,379.68
641.40,139131.72,102415.80,163.75,91.70,227.94,43.23,191.86,-63.60,427.14,461.04
641.60,86844.03,18776.23,276.41,64.19,192.57,-7.86,24.38,28.62,116.39,152.55
641.70,69524.00,17826.48,129.69,98.25,-96.94,-15.72,-45.58,-56.18,106.22,144.64
641.90,150411.17,137890.59,133.62,184.71,297.37,-47.16,181.26,-36.04,462.17,536.75
641.90,133117.53,50349.85,178.16,178.16,252.83,-15.72,95.40,-3.18,284.76,289.28
642.00,74189.57,13714.39,151.96,58.95,-39.30,-11.79,56.18,-6.36,30.51,134.47
642.00,159249.09,121514.28,158.51,102.18,111.35,34.06,118.72,73.14,428.27,413.58
642.10,128416.48,91988.20,192.57,151.96,56.33,64.19,79.50,7.42,423.75,348.04
642.10,108643.09,23560.35,144.10,27.51,131.00,31.44,23.32,-26.50,56.50,148.03
642.30,144973.92,119204.76,134.93,168.99,193.88,53.71,80.56,81.62,522.06,549.18
642.50,117221.66,112949.51,238.42,210.91,210.91,117.90,115.54,-15.90,319.79,498.33
642.60,191105.47,196348.03,412.65,137.55,247.59,37.99,142.04,24.38,791.00,888.18
642.70,74789.27,23823.66,259.38,102.18,51.09,22.27,153.70,36.04,154.81,251.99
642.90,159544.84,185241.86,242.35,206.98,235.80,51.09,281.96,-31.80,807.95,753.71
643.50,71390.41,17834.34,199.12,45.85,-51.09,19.65,67.84,-22.26,99.44,135.60
643.90,142176.58,115092.66,260.69,134.93,311.78,26.20,106.00,42.40,498.33,430.53
643.90,88008.84,22093.15,250.21,51.09,123.14,27.51,80.56,127.20,93.79,170.63
643.90,103357.80,67505.61,208.29,192.57,106.11,17.03,30.74,-78.44,325.44,454.26
644.00,125803.87,107376.77,227.94,201.74,125.76,37.99,115.54,-45.58,484.77,514.15
644.50,137572.89,146879.81,282.96,272.48,171.61,148.03,210.94,-8.48,612.46,531.10
644.60,137644.78,115650.73,233.18,129.69,138.86,-23.58,83.74,111.30,513.02,471.21
645.00,93484.30,20494.95,154.58,70.74,138.86,22.27,85.86,43.46,-10.17,227.13
645.00,99242.78,27434.02,204.36,116.59,268.55,-31.44,25.44,98.58,129.95,299.45
645.20,111845.38,100948.59,89.08,167.68,193.88,55.02,89.04,0.00,479.12,345.78
645.60,119745.09,103889.55,246.28,112.66,317.02,-10.48,34.98,7.42,396.63,412.45
645.60,75271.56,23405.77,7.86,75.98,9.17,-14.41,62.54,-59.36,132.21,120.91
645.60,152908.22,148172.78,369.42,196.50,242.35,49.78,192.92,72.08,557.09,569.52
645.80,87092.46,21873.07,148.03,145.41,56.33,-14.41,78.44,10.60,85.88,163.85
646.50,140764.27,52796.93,315.71,180.78,153.27,-24.89,84.80,59.36,207.92,395.50
646.60,101026.38,51654.61,197.81,119.21,128.38,20.96,26.50,173.84,280.24,352.56
647.00,95384.38,40049.32,111.35,259.38,220.08,40.61,136.74,72.08,206.79,299.45
647.20,156485.42,158289.91,244.97,258.07,356.32,45.85,118.72,-9.54,629.41,652.01
647.40,136773.91,125289.70,140.17,107.42,237.11,119.21,345.56,-15.90,421.49,448.61
647.40,130826.16,86757.37,163.75,27.51,292.13,22.27,208.82,38.16,412.45,463.30
647.60,128907.88,99132.94,196.50,221.39,209.60,64.19,131.44,12.72,374.03,499.46
648.20,107905.98,39996.92,184.71,34.06,222.70,-26.20,28.62,22.26,222.61,296.06
648.30,81741.66,19989.29,323.57,113.97,37.99,31.44,24.38,5.30,133.34,224.87
648.60,70489.52,12519.67,43.23,36.68,-48.47,-20.96,73.14,-13.78,50.85,141.25
649.10,108876.05,57423.85,217.46,254.14,120.52,-13.10,59.36,64.66,327.70,371.77
649.10,152504.17,129325.81,290.82,273.79,318.33,90.39,102.82,90.10,527.71,604.55
649.20,139555.78,96527.34,209.60,73.36,234.49,40.61,50.88,-39.22,332.22,445.22
649.40,177826.75,158217.86,265.93,188.64,491.25,74.67,265.00,45.58,614.72,571.78
649.50,118708.59,30775.83,184.71,-24.89,-56.33,-30.13,99.64,-32.86,151.42,416.97
649.80,82362.28,18632.13,128.38,-39.30,74.67,23.58,85.86,67.84,89.27,172.89
649.80,128821.42,109402.02,217.46,256.76,254.14,77.29,106.00,67.84,493.81,446.35
649.80,78393.77,18684.53,237.11,35.37,112.66,27.51,21.20,-51.94,154.81,167.24
649.90,141901.77,126354.73,184.71,150.65,306.54,68.12,297.86,5.30,462.17,544.66
650.00,170668.69,177406.75,353.70,310.47,328.81,-20.96,262.88,-41.34,698.34,727.72
650.10,145720.13,143510.50,200.43,148.03,286.89,144.10,199.28,-27.56,574.04,467.82
650.30,170897.09,196066.38,305.23,201.74,305.23,51.09,68.90,62.54,622.63,584.21
650.50,152901.84,118773.77,247.59,64.19,280.34,120.52,174.90,20.14,390.98,449.74
650.50,100350.25,26847.14,192.57,174.23,48.47,17.03,34.98,44.52,164.98,200.01
650.50,165866.61,125752.13,230.56,75.98,227.94,34.06,281.96,30.74,517.54,498.33
650.60,111059.13,34480.51,250.21,40.61,68.12,73.36,27.56,-33.92,213.57,339.00
650.60,87949.68,20056.10,255.45,48.47,104.80,19.65,126.14,21.20,154.81,375.16
650.80,78042.52,20504.12,151.96,-5.24,188.64,2.62,73.14,21.20,140.12,128.82
650.90,75418.98,19192.81,222.70,129.69,-37.99,-68.12,42.40,-49.82,77.97,142.38
650.90,113321.39,95356.20,158.51,199.12,297.37,-9.17,238.50,116.60,438.44,289.28
650.90,141896.30,112403.23,224.01,144.10,244.97,3.93,72.08,40.28,433.92,569.52
651.10,156637.39,130333.20,196.50,241.04,324.88,125.76,209.88,90.10,497.20,636.19
651.40,140084.50,48391.40,318.33,196.50,191.26,-10.48,-3.18,24.38,307.36,398.89
651.40,96028.66,21411.95,166.37,113.97,56.33,56.33,-22.26,-63.60,81.36,233.91
651.60,138259.03,131248.89,179.47,98.25,251.52,96.94,227.90,91.16,552.57,507.37
651.60,155963.08,95971.91,170.30,161.13,131.00,11.79,216.24,119.78,349.17,414.71
651.80,150458.50,128382.62,167.68,112.66,413.96,26.20,78.44,-5.30,449.74,396.63
651.90,130978.13,94781.12,108.73,77.29,244.97,83.84,224.72,60.42,397.76,366.12
652.10,141778.00,142288.27,178.16,298.68,390.38,60.26,32.86,84.80,575.17,505.11
652.30,115099.53,55698.58,170.30,341.91,187.33,2.62,44.52,-24.38,288.15,322.05
652.40,192475.02,168006.19,318.33,193.88,193.88,58.95,216.24,109.18,638.45,579.69
652.60,141485.89,95690.26,204.36,90.39,214.84,2.62,37.10,-63.60,533.36,436.18
653.20,169460.20,130638.44,273.79,264.62,225.32,1.31,268.18,67.84,613.59,534.49
653.40,115584.56,69718.20,193.88,268.55,337.98,13.10,8.48,-1.06,256.51,450.87
653.40,159815.11,132347.98,214.84,246.28,134.93,23.58,66.78,-8.48,585.34,614.72
653.50,146006.78,122128.67,200.43,183.40,204.36,-43.23,127.20,34.98,397.76,575.17
654.00,162725.30,124231.23,234.49,176.85,315.71,35.37,209.88,-4.24,441.83,515.28
654.30,134651.80,121886.33,260.69,82.53,65.50,0.00,145.22,-56.18,523.19,526.58
654.80,120801.59,92998.20,234.49,99.56,167.68,9.17,84.80,-31.80,377.42,310.75
655.00,144481.61,117336.70,251.52,165.06,166.37,19.65,250.16,-24.38,439.57,562.74
655.20,172633.38,179825.00,280.34,206.98,251.52,82.53,355.10,132.50,639.58,841.85
655.20,57211.70,20498.88,90.39,32.75,58.95,1.31,-40.28,75.26,102.83,170.63
655.60,54673.71,14516.11,70.74,82.53,-49.78,-34.06,-10.60,23.32,39.55,42.94
655.70,147590.17,106787.27,140.17,174.23,204.36,52.40,144.16,25.44,476.86,501.72
655.80,108369.17,37780.40,221.39,61.57,65.50,22.27,15.90,-21.20,168.37,233.91
655.80,76052.34,18624.27,275.10,28.82,209.60,-14.41,6.36,14.84,107.35,131.08
656.00,174734.56,179952.08,301.30,303.92,358.94,79.91,69.96,9.54,762.75,628.28
656.10,176224.23,154868.19,345.84,269.86,504.35,2.62,189.74,-6.36,579.69,732.24
656.30,106132.39,89674.73,112.66,153.27,196.50,108.73,98.58,11.66,409.06,297.19
656.60,117708.50,53645.81,119.21,176.85,183.40,48.47,46.64,53.00,281.37,360.47
656.70,157513.72,120814.74,255.45,136.24,197.81,23.58,131.44,117.66,456.52,576.30
656.80,70952.70,16710.36,196.50,196.50,141.48,-13.10,21.20,-37.10,160.46,108.48
656.80,106039.57,64445.45,168.99,163.75,89.08,35.37,168.54,31.80,285.89,361.60
656.80,73923.85,19157.44,79.91,115.28,167.68,82.53,116.60,-8.48,80.23,151.42
656.90,148234.45,101020.65,157.20,155.89,252.83,-11.79,244.86,14.84,406.80,496.07
657.10,136259.77,88835.02,81.22,60.26,250.21,49.78,43.46,26.50,421.49,413.58
657.20,160511.27,125532.05,213.53,227.94,149.34,62.88,79.50,-18.02,468.95,611.33
657.60,79584.05,22057.78,161.13,104.80,44.54,23.58,38.16,-74.20,66.67,141.25
657.90,154032.06,117459.84,187.33,117.90,341.91,100.87,234.26,51.94,428.27,453.13
657.90,138080.67,102286.11,121.83,155.89,138.86,47.16,73.14,136.74,307.36,433.92
658.00,78724.10,17335.23,103.49,-1.31,30.13,-27.51,68.90,-40.28,99.44,188.71
658.10,152709.83,134263.20,244.97,248.90,282.96,-6.55,104.94,29.68,487.03,523.19
658.10,125842.09,105278.15,161.13,196.50,209.60,-39.30,122.96,87.98,427.14,510.76
658.30,90658.75,24321.46,121.83,123.14,28.82,14.41,132.50,83.74,83.62,241.82
658.70,143928.33,113299.27,238.42,170.30,60.26,10.48,96.46,-20.14,424.88,381.94
659.00,162416.80,140772.59,176.85,208.29,335.36,-85.15,230.02,29.68,562.74,470.08
659.00,120959.93,51430.60,209.60,186.02,217.46,35.37,53.00,25.44,284.76,422.62
659.10,140665.98,189949.98,311.78,186.02,396.93,129.69,192.92,47.70,703.99,785.35
659.60,88380.11,23772.57,107.42,99.56,74.67,94.32,87.98,51.94,81.36,143.51
659.70,91384.93,20713.72,104.80,-44.54,129.69,61.57,-39.22,-41.34,134.47,131.08
660.00,122007.34,104793.45,208.29,106.11,206.98,36.68,178.08,48.76,397.76,444.09
