"Time-","FSC-A-","SSC-A-","FITC-A-CD25","PE-A-CD127","PerCP-Cy5-5-A-CD4","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
1689.40,92122.03,26898.96,59.40,-242.88,167.64,19.80,-22.47,13.91,106.22,263.29
1689.70,75097.75,30422.04,337.92,331.32,87.12,40.92,81.32,77.04,103.96,152.55
1690.00,141783.47,108834.01,314.16,349.80,299.64,23.76,205.44,77.04,400.02,553.70
1690.70,86662.03,27936.48,207.24,-38.28,264.00,7.92,27.82,-110.21,117.52,311.88
1690.70,127848.63,147496.81,327.36,987.36,294.36,44.88,345.61,12.84,513.02,588.73
1691.00,130501.28,167354.89,343.20,281.16,506.88,137.28,202.23,43.87,581.95,710.77
1691.20,91672.49,28084.32,900.24,12423.84,14822.28,945.12,959.79,57.78,128.82,157.07
1691.20,152936.42,156767.17,521.40,751.08,665.28,40.92,231.12,-48.15,586.47,610.20
1691.30,149735.95,216189.61,405.24,158.40,351.12,54.12,269.64,31.03,752.58,778.57
1691.60,138168.94,190007.41,427.68,3289.44,1321.32,60.72,415.16,100.58,588.73,685.91
1691.80,171937.22,243212.66,567.60,538.56,517.44,112.20,379.85,23.54,793.26,960.50
1692.20,75430.81,23763.96,273.24,6155.16,12162.48,508.20,858.14,203.30,82.49,261.03
1692.50,151200.14,131387.53,209.88,117.48,155.76,-27.72,173.34,71.69,475.73,480.25
1692.90,94260.53,30399.60,248.16,1252.68,330.00,23.76,94.16,32.10,46.33,305.10
1693.60,140443.94,158649.48,283.80,234.96,345.84,39.60,287.83,86.67,475.73,624.89
1693.60,143479.70,152882.41,221.76,182.16,250.80,15.84,73.83,48.15,474.60,675.74
1693.80,134050.28,162756.00,355.08,-36.96,492.36,48.84,303.88,202.23,630.54,733.37
1694.20,164284.13,184934.64,398.64,237.60,256.08,-13.20,225.77,18.19,594.38,672.35
1694.40,140213.72,158426.41,266.64,349.80,406.56,-46.20,280.34,117.70,490.42,637.32
1695.40,116483.64,133985.28,269.28,104.28,248.16,25.08,144.45,0.00,389.85,529.97
1695.40,133015.61,139640.17,256.08,95.04,229.68,128.04,338.12,66.34,543.53,697.21
1695.60,147728.50,219780.02,347.16,488.40,355.08,19.80,407.67,-31.03,692.69,858.80
1695.70,144229.55,164607.97,417.12,312.84,306.24,99.00,386.27,-55.64,569.52,624.89
1695.70,158514.72,163284.00,390.72,471.24,459.36,97.68,306.02,41.73,572.91,631.67
1695.80,118897.88,159943.09,351.12,491.04,349.80,18.48,22.47,-5.35,465.56,541.27
1695.80,85071.35,22651.20,1019.04,3911.16,11326.92,531.96,1006.87,245.03,110.74,127.69
1696.20,125863.02,143514.36,303.60,303.60,562.32,-59.40,97.37,103.79,442.96,553.70
1696.30,148018.78,182277.48,283.80,394.68,546.48,145.20,261.08,36.38,568.39,583.08
1696.40,167775.80,214265.05,232.32,109.56,170.28,55.44,361.66,64.20,628.28,666.70
1696.40,140004.41,152735.89,440.88,-172.92,281.16,-10.56,191.53,174.41,520.93,544.66
1696.70,142870.00,164198.77,304.92,355.08,137.28,-6.60,70.62,63.13,488.16,615.85
1696.90,145002.14,172926.61,454.08,488.40,431.64,43.56,451.54,145.52,500.59,655.40
1697.30,85398.95,31430.52,236.28,142.56,171.60,77.88,8.56,39.59,149.16,169.50
1697.50,66840.41,17453.04,200.64,-106.92,-80.52,43.56,44.94,20.33,44.07,204.53
1697.60,80792.53,20470.56,212.52,933.24,9197.76,656.04,933.04,284.62,31.64,89.27
1697.80,169088.92,224301.02,451.44,143.88,645.48,26.40,235.40,27.82,791.00,810.21
1697.90,93765.49,34272.48,158.40,77.88,117.48,-29.04,6.42,23.54,146.90,142.38
1697.90,122557.89,202189.69,184.80,54.12,318.12,39.60,240.75,-19.26,584.21,765.01
1698.00,81096.47,24757.92,129.36,-38.28,62.04,-6.60,-35.31,-8.56,124.30,116.39
1698.60,131493.19,146180.77,377.52,1118.04,410.52,142.56,196.88,67.41,487.03,612.46
1698.60,81120.13,20383.44,56.76,331.32,43.56,84.48,-66.34,-66.34,-3.39,107.35
1698.80,163274.94,180058.56,273.24,252.12,260.04,87.12,380.92,46.01,641.84,697.21
1699.00,146487.25,204824.41,366.96,1986.60,761.64,52.80,364.87,70.62,558.22,680.26
1700.40,127971.48,78099.13,363.00,724.68,1891.56,112.20,276.06,111.28,266.68,487.03
1700.40,125724.70,179652.00,363.00,399.96,562.32,39.60,210.79,191.53,632.80,635.06
1700.50,146359.86,182243.17,608.52,1483.68,867.24,153.12,296.39,127.33,506.24,642.97
1701.10,130785.20,152920.69,315.48,138.60,469.92,-22.44,493.27,98.44,480.25,515.28
1701.20,141323.00,144887.17,392.04,149.16,328.68,22.44,223.63,40.66,488.16,551.44
1701.40,159613.09,204073.33,413.16,491.04,275.88,46.20,254.66,98.44,596.64,864.45
1701.50,133342.30,61117.32,370.92,1632.84,1189.32,191.40,209.72,48.15,283.63,516.41
1701.80,77704.90,24404.16,287.76,-62.04,14.52,-5.28,29.96,16.05,128.82,211.31
1702.00,108876.95,130076.77,274.56,373.56,161.04,-14.52,250.38,22.47,374.03,514.15
1702.70,174753.67,225331.92,298.32,-14.52,252.12,59.40,349.89,66.34,706.25,831.68
1702.90,156934.97,200638.69,514.80,1591.92,743.16,109.56,311.37,97.37,646.36,865.58
1703.00,87768.59,22263.12,1722.60,4808.76,11201.52,658.68,1035.76,144.45,61.02,221.48
1703.20,132695.30,153320.64,231.00,335.28,392.04,-14.52,292.11,36.38,544.66,653.14
1704.40,114089.43,71547.96,418.44,592.68,1416.36,58.08,135.89,-96.30,271.20,562.74
1704.40,134585.36,163581.00,351.12,228.36,132.00,207.24,406.60,-86.67,550.31,688.17
1704.40,130742.44,193889.53,571.56,12526.80,3087.48,343.20,296.39,-127.33,583.08,620.37
1704.70,157845.88,181713.84,349.80,381.48,477.84,50.16,200.09,46.01,600.03,685.91
1705.50,123627.14,71953.20,212.52,414.48,1141.80,60.72,236.47,92.02,379.68,372.90
1705.60,151486.80,197559.13,351.12,370.92,369.60,167.64,383.06,6.42,620.37,726.59
1706.50,149510.28,181451.17,430.32,525.36,630.96,-22.44,333.84,124.12,587.60,777.44
1706.60,94535.35,31101.84,184.80,488.40,163.68,75.24,-24.61,48.15,163.85,163.85
1706.80,146389.89,198660.02,440.88,780.12,374.88,31.68,297.46,93.09,638.45,883.66
1706.90,78749.59,22110.00,232.32,-191.40,6132.72,564.96,592.78,140.17,71.19,221.48
1706.90,116236.13,122295.37,260.04,-1.32,125.40,-15.84,99.51,5.35,372.90,490.42
1707.20,149464.78,187384.56,551.76,5082.00,1750.32,106.92,331.70,41.73,620.37,821.51
1707.40,119284.63,99806.52,480.48,983.40,1552.32,68.64,390.55,-14.98,528.84,615.85
1707.50,151794.38,209556.61,337.92,381.48,382.80,183.48,287.83,29.96,698.34,803.43
1707.70,126863.10,66476.52,355.08,1899.48,2686.20,172.92,325.28,24.61,397.76,666.70
1707.80,221306.55,55330.44,794.64,927.96,1429.56,126.72,318.86,161.57,343.52,902.87
1708.20,72511.53,17589.00,118.80,1747.68,9764.04,580.80,609.90,279.27,96.05,174.02
1708.70,147297.16,132353.77,322.08,322.08,361.68,174.24,522.16,-97.37,533.36,386.46
1708.70,61984.65,23752.08,240.24,5697.12,908.16,19.80,2.14,112.35,37.29,152.55
1708.90,79109.03,30555.36,207.24,198.00,365.64,-36.96,140.17,107.00,148.03,370.64
1709.20,67460.13,13526.04,3425.40,269.28,6494.40,262.68,701.92,114.49,55.37,251.99
1709.40,149775.08,163319.64,372.24,95.04,531.96,50.16,124.12,94.16,619.24,751.45
1709.50,125322.48,151980.84,236.28,217.80,252.12,142.56,256.80,20.33,466.69,492.68
1710.20,161386.69,203075.41,380.16,438.24,366.96,5.28,307.09,-79.18,684.78,633.93
1710.40,149264.58,229742.05,418.44,289.08,223.08,125.40,451.54,92.02,725.46,816.99
1711.00,146803.03,172353.73,432.96,498.96,219.12,-10.56,187.25,88.81,640.71,670.09
1711.30,103775.49,67565.52,299.64,1792.56,1219.68,75.24,192.60,-6.42,249.73,404.54
1711.50,124237.75,197250.25,366.96,106.92,287.76,55.44,169.06,136.96,581.95,745.80
1712.10,129122.63,142362.00,286.44,298.32,361.68,121.44,154.08,-4.28,531.10,575.17
1712.10,107833.18,107536.45,147.84,283.80,254.76,22.44,71.69,-3.21,401.15,424.88
1712.20,129132.64,158698.33,409.20,465.96,403.92,99.00,357.38,-10.70,493.81,595.51
1712.80,105995.89,31640.40,5536.08,1172.16,12154.56,513.48,1118.15,25.68,111.87,325.44
1712.90,134245.94,127047.37,339.24,2204.40,570.24,58.08,157.29,29.96,331.09,554.83
1713.10,160698.72,173730.48,407.88,520.08,279.84,35.64,144.45,127.33,535.62,828.29
1713.60,141210.17,166836.13,398.64,117.48,85.80,-50.16,303.88,29.96,605.68,767.27
1713.80,151466.78,186506.77,236.28,9.24,110.88,23.76,155.15,11.77,594.38,620.37
1714.00,146398.98,208315.81,394.68,534.60,574.20,91.08,353.10,56.71,613.59,759.36
1714.60,157001.39,173686.92,351.12,392.04,316.80,85.80,192.60,-73.83,534.49,657.66
1714.90,143679.91,147809.64,295.68,988.68,364.32,-35.64,315.65,-111.28,586.47,559.35
1715.10,127547.42,173165.53,298.32,368.28,382.80,29.04,406.60,21.40,604.55,680.26
1715.10,137070.58,157081.33,530.64,757.68,162.36,-18.48,332.77,-6.42,473.47,579.69
1715.20,120964.48,160015.69,378.84,678.48,452.76,-9.24,322.07,68.48,517.54,703.99
1715.20,138052.47,135665.64,289.08,525.36,409.20,48.84,257.87,37.45,427.14,586.47
1715.30,158309.97,240507.97,476.52,561.00,559.68,34.32,407.67,44.94,739.02,830.55
1715.40,108641.27,36117.84,366.96,1419.00,1767.48,6.60,190.46,-2.14,180.80,301.71
1715.40,84114.95,23278.20,608.52,8846.64,12897.72,864.60,1068.93,144.45,131.08,224.87
1715.50,151343.92,192696.25,641.52,893.64,681.12,66.00,276.06,-41.73,609.07,759.36
1715.90,114126.74,48562.80,159.72,518.76,872.52,39.60,337.05,75.97,262.16,664.44
1716.10,121905.42,146457.97,159.72,186.12,238.92,36.96,333.84,80.25,404.54,333.35
1716.40,87900.54,22688.16,192.72,-271.92,79.20,13.20,7.49,12.84,98.31,146.90
1717.30,141466.78,203409.38,336.60,448.80,592.68,52.80,120.91,-79.18,557.09,750.32
1717.50,169693.17,214171.33,517.44,7465.92,2172.72,93.72,227.91,-28.89,796.65,844.11
1717.60,109826.99,85910.88,401.28,670.56,2230.80,68.64,191.53,28.89,352.56,561.61
1717.70,108284.55,77856.24,262.68,2543.64,1008.48,158.40,180.83,7.49,420.36,565.00
1717.90,133441.50,72898.32,303.60,505.56,1473.12,85.80,121.98,85.60,268.94,438.44
1718.20,76442.73,23960.64,124.08,133.32,310.20,11.88,46.01,59.92,72.32,183.06
1718.40,164081.19,224215.20,451.44,225.72,368.28,59.40,439.77,80.25,662.18,889.31
1718.60,140000.78,163871.41,390.72,315.48,447.48,-26.40,121.98,112.35,485.90,700.60
1718.80,137608.39,180738.36,440.88,159.72,316.80,95.04,354.17,13.91,551.44,718.68
1718.80,153155.73,160241.41,484.44,83.16,434.28,72.60,297.46,13.91,529.97,697.21
1719.20,85681.96,20136.60,106.92,282.48,132.00,-63.36,31.03,4.28,101.70,132.21
1720.00,154791.00,176652.97,454.08,748.44,188.76,163.68,238.61,94.16,515.28,824.90
1720.00,140440.30,172695.61,316.80,448.80,322.08,-2.64,222.56,-6.42,555.96,637.32
1720.00,78778.70,21541.08,493.68,291.72,279.84,-9.24,135.89,-26.75,39.55,123.17
1720.10,140655.06,166224.97,277.20,285.12,320.76,-15.84,346.68,113.42,533.36,654.27
1720.30,68648.58,22137.72,229.68,3388.44,766.92,36.96,-17.12,-31.03,98.31,195.49
1720.40,119505.75,76727.64,302.28,945.12,2199.12,100.32,256.80,35.31,302.84,447.48
1720.60,120218.28,136544.77,291.72,174.24,200.64,-9.24,-46.01,-75.97,492.68,518.67
1720.80,62160.28,17434.56,410.52,1422.96,9959.40,706.20,754.35,20.33,83.62,152.55
1721.20,101649.73,43839.84,250.80,275.88,374.88,71.28,114.49,97.37,157.07,441.83
1721.80,75883.99,22265.76,290.40,564.96,55.44,-18.48,138.03,87.74,57.63,54.24
1721.90,86776.70,23020.80,357.72,3296.04,982.08,-2.64,75.97,93.09,187.58,230.52
1722.00,71486.88,23634.60,1752.96,9276.96,13470.60,821.04,924.48,248.24,101.70,358.21
1722.30,150629.58,203679.97,289.08,85.80,33.00,18.48,200.09,75.97,724.33,671.22
1722.40,84255.99,26476.56,285.12,403.92,199.32,99.00,-72.76,-50.29,126.56,149.16
1723.00,132686.19,117329.52,575.52,2076.36,1689.60,178.20,567.10,88.81,841.85,1055.42
1723.50,116935.91,39341.28,249.48,208.56,3240.60,182.16,440.84,-128.40,149.16,219.22
1723.60,220434.77,200984.53,3179.88,29107.32,17128.32,1422.96,3945.09,781.10,3248.75,4770.86
1723.90,49302.89,41811.00,123385.69,46630.32,12400.08,1527.24,2189.22,330.63,6566.43,15193.98
1724.90,150958.08,192386.05,293.04,267.96,425.04,-48.84,343.47,41.73,654.27,723.20
1725.00,130085.41,136035.25,217.80,15.84,-25.08,26.40,225.77,66.34,462.17,491.55
1725.90,70507.71,16902.60,545.16,792.00,10338.24,609.84,1063.58,208.65,152.55,122.04
1725.90,113418.77,94257.24,472.56,300.96,892.32,58.08,175.48,51.36,453.13,455.39
1726.10,116564.63,47001.24,260.04,312.84,1345.08,27.72,143.38,-26.75,223.74,339.00
1726.10,70413.98,20188.08,1325.28,4693.92,9208.32,516.12,649.49,84.53,89.27,257.64
1726.20,90898.99,31445.04,250.80,-38.28,261.36,39.60,44.94,16.05,120.91,232.78
1726.50,63280.49,18642.36,330.00,1888.92,8085.00,232.32,781.10,149.80,0.00,87.01
1726.70,76284.39,21090.96,165.00,-36.96,-38.28,-31.68,8.56,-46.01,125.43,200.01
1726.90,111271.16,64190.28,339.24,1562.88,957.00,96.36,53.50,12.84,368.38,691.56
1727.40,155311.53,138877.20,376.20,2808.96,572.88,118.80,124.12,40.66,474.60,609.07
1727.80,82147.52,22665.72,349.80,1553.64,224.40,21.12,43.87,-44.94,77.97,114.13
1728.40,154471.59,234095.41,316.80,318.12,397.32,11.88,307.09,59.92,798.91,845.24
1728.90,138281.78,204044.28,378.84,63.36,278.52,-19.80,479.36,155.15,616.98,604.55
1729.00,118257.23,68952.84,452.76,1739.76,3267.00,33.00,568.17,-38.52,370.64,694.95
1729.90,123449.70,152428.33,436.92,2859.12,906.84,129.36,354.17,60.99,450.87,528.84
1730.10,85684.70,27762.24,15.84,1271.16,302.28,1.32,110.21,-39.59,55.37,297.19
1730.50,98043.41,29639.28,142.56,-184.80,31.68,-22.44,-5.35,-85.60,219.22,431.66
1731.90,152864.53,169744.09,524.04,147.84,184.80,10.56,282.48,40.66,499.46,577.43
1732.10,122598.84,63930.24,219.12,448.80,889.68,34.32,187.25,131.61,229.39,324.31
1732.30,126248.85,170883.25,295.68,-29.04,48.84,234.96,444.05,-147.66,580.82,674.61
1732.50,146279.78,192558.97,384.12,-104.28,644.16,21.12,249.31,37.45,728.85,788.74
1732.50,165864.80,225490.33,435.60,612.48,303.60,48.84,420.51,68.48,837.33,856.54
1732.80,119673.20,73347.13,269.28,931.92,1495.56,68.64,82.39,-49.22,306.23,592.12
1733.40,114141.30,115989.73,246.84,126.72,315.48,106.92,288.90,-82.39,426.01,452.00
1733.40,83835.57,182784.38,353.76,728.64,359.04,-35.64,231.12,111.28,574.04,689.30
1733.40,80914.47,26166.36,555.72,3351.48,12012.00,875.16,803.57,223.63,154.81,201.14
1733.60,99191.82,86957.64,357.72,1057.32,990.00,180.84,60.99,-59.92,362.73,428.27
1733.90,48118.07,26320.80,159.72,-315.48,2.64,-22.44,288.90,9.63,127.69,125.43
1734.00,152566.97,228935.53,491.04,293.04,809.16,60.72,330.63,23.54,604.55,827.16
1734.50,120712.41,176811.36,314.16,100.32,213.84,46.20,352.03,-23.54,551.44,543.53
1734.70,80341.17,20078.52,274.56,693.00,6582.84,320.76,548.91,140.17,108.48,152.55
1735.40,108756.84,83969.16,426.36,640.20,1059.96,38.28,343.47,155.15,406.80,613.59
1735.50,155363.39,156711.72,1100.88,53630.28,12107.04,1016.40,554.26,3.21,587.60,655.40
1735.50,132068.30,145912.81,254.76,357.72,291.72,3.96,210.79,109.14,431.66,372.90
1735.60,64486.24,11216.04,174.24,249.48,8828.16,378.84,578.87,123.05,20.34,51.98
1736.00,69516.72,18468.12,240.24,69.96,388.08,6.60,134.82,-38.52,63.28,202.27
1736.30,108819.63,36989.04,335.28,184.80,200.64,-10.56,27.82,-37.45,105.09,305.10
1736.90,108294.55,116743.45,182.16,-147.84,-19.80,63.36,129.47,-23.54,405.67,453.13
1737.00,88938.85,23748.12,118.80,-35.64,-110.88,-34.32,19.26,-9.63,83.62,184.19
1737.10,81502.34,26417.16,304.92,7888.32,1360.92,29.04,110.21,71.69,145.77,187.58
1737.70,85660.13,22639.32,99.00,2.64,-1.32,7.92,31.03,-80.25,108.48,136.73
1738.00,99920.73,86159.05,2207.04,66817.09,21951.60,1174.80,2944.64,477.22,1795.57,2334.58
1738.30,74149.53,18183.00,176.88,4540.80,8148.36,566.28,545.70,86.67,84.75,94.92
1738.50,154101.22,207389.17,249.48,340.56,244.20,31.68,512.53,-10.70,751.45,915.30
1738.90,67249.91,20152.44,355.08,3046.56,669.24,76.56,-49.22,-66.34,106.22,195.49
1739.00,71525.09,18056.28,125.40,991.32,132.00,6.60,-39.59,-7.49,94.92,180.80
1739.80,139331.92,192515.41,339.24,335.28,390.72,-10.56,357.38,-71.69,553.70,520.93
1740.00,143617.11,193244.05,419.76,237.60,410.52,21.12,367.01,201.16,537.88,684.78
1740.10,73290.49,17412.12,327.36,2435.40,7740.48,225.72,569.24,145.52,71.19,146.90
1740.20,126539.14,59231.04,361.68,363.00,1302.84,369.60,224.70,37.45,323.18,786.48
1740.40,74498.97,21744.36,768.24,4959.24,13066.68,879.12,1013.29,85.60,84.75,177.41
1740.70,146564.61,185062.69,397.32,392.04,328.68,-44.88,506.11,98.44,575.17,719.81
1740.90,124639.06,190510.33,297.00,106.92,260.04,-2.64,395.90,75.97,539.01,598.90
1741.30,137287.16,144876.61,355.08,33.00,275.88,46.20,482.57,84.53,471.21,505.11
1741.60,117275.34,67074.48,380.16,1572.12,1491.60,97.68,260.01,18.19,302.84,448.61
1741.70,169735.03,233704.69,385.44,625.68,88.44,38.28,557.47,-49.22,722.07,1038.47
1741.70,120183.70,140322.61,241.56,425.04,212.52,-46.20,159.43,117.70,438.44,431.66
1742.30,69655.04,20127.36,248.16,1605.12,678.48,40.92,-17.12,131.61,90.40,102.83
1742.70,174741.84,218239.56,345.84,815.76,265.32,208.56,209.72,49.22,708.51,679.13
1742.70,174932.03,200841.97,279.84,64.68,322.08,60.72,306.02,84.53,656.53,693.82
1742.80,136624.67,189372.48,314.16,1210.44,678.48,43.56,319.93,115.56,665.57,745.80
1742.80,117614.77,67214.41,221.76,303.60,1239.48,240.24,310.30,-12.84,291.54,570.65
1742.90,147527.39,188197.69,298.32,2412.96,545.16,55.44,309.23,177.62,658.79,732.24
1743.10,131939.08,169699.20,368.28,480.48,590.04,51.48,282.48,-16.05,576.30,678.00
1743.10,143082.03,194223.48,512.16,199.32,382.80,71.28,207.58,140.17,638.45,831.68
1743.10,58365.58,14744.40,509.52,735.24,8730.48,341.88,553.19,180.83,-10.17,159.33
1743.50,127950.55,145127.41,269.28,101.64,328.68,-25.08,201.16,78.11,519.80,467.82
1743.60,160730.58,211341.25,509.52,316.80,232.32,64.68,334.91,-59.92,589.86,862.19
1744.30,145913.05,189049.09,369.60,261.36,318.12,-38.28,236.47,81.32,615.85,891.57
1744.40,65874.90,23097.36,380.16,6423.12,1032.24,73.92,-48.15,-34.24,72.32,194.36
1744.70,120865.30,113642.77,290.40,121.44,147.84,6.60,339.19,56.71,267.81,424.88
1745.60,123566.17,137000.17,270.60,411.84,158.40,75.24,129.47,-18.19,421.49,442.96
1745.90,70487.70,21060.60,112.20,-134.64,-71.28,9.24,55.64,27.82,120.91,155.94
1746.10,68569.41,15710.64,106.92,1388.64,8161.56,319.44,712.62,163.71,77.97,137.86
1746.80,148006.95,205058.05,492.36,340.56,254.76,143.88,646.28,-34.24,674.61,755.97
1747.40,125635.52,148639.92,217.80,199.32,240.24,33.00,324.21,26.75,513.02,606.81
1747.60,124601.75,136547.41,278.52,55.44,274.56,-1.32,222.56,94.16,372.90,474.60
1747.70,148387.33,70270.20,642.84,1185.36,2154.24,194.04,235.40,65.27,353.69,842.98
1747.90,112010.09,71785.56,302.28,5070.12,2530.44,236.28,329.56,65.27,427.14,675.74
1748.50,112117.46,37931.52,195.36,212.52,1566.84,-6.60,156.22,209.72,193.23,383.07
1748.70,76247.09,22203.72,431.64,3026.76,10148.16,686.40,809.99,225.77,53.11,177.41
1748.80,128278.16,126965.52,328.68,-50.16,225.72,55.44,219.35,6.42,450.87,501.72
1748.90,220678.64,46606.56,946.44,2009.04,2373.36,67.32,291.04,72.76,411.32,767.27
1749.10,59746.05,16827.36,2898.72,1169.52,6174.96,442.20,247.17,86.67,105.09,210.18
1749.20,121142.84,139080.48,201.96,455.40,529.32,13.20,208.65,54.57,407.93,412.45
1749.50,63494.34,15737.04,215.16,4366.56,7487.04,489.72,466.52,-34.24,16.95,56.50
1749.60,82697.16,25502.40,976.80,5414.64,12720.84,821.04,889.17,97.37,117.52,272.33
1750.20,86975.98,18721.56,1614.36,-46.20,6700.32,531.96,862.42,-16.05,49.72,114.13
1750.60,132454.14,176704.45,377.52,138.60,455.40,-15.84,185.11,49.22,464.43,647.49
1751.50,124680.92,62404.32,506.88,876.48,1166.88,153.12,189.39,21.40,341.26,583.08
1751.90,79468.48,24892.56,171.60,3160.08,13695.00,813.12,804.64,218.28,42.94,237.30
1752.10,129670.45,159058.69,289.08,415.80,264.00,15.84,276.06,2.14,553.70,488.16
1752.30,145847.53,165745.81,349.80,101.64,695.64,-15.84,312.44,65.27,472.34,628.28
1752.70,112658.00,135519.13,178.20,-64.68,183.48,47.52,329.56,57.78,488.16,511.89
1752.70,151771.63,177639.00,480.48,203.28,353.76,64.68,389.48,17.12,630.54,693.82
1752.80,54749.24,12991.44,310.20,1833.48,8936.40,534.60,480.43,188.32,28.25,138.99
1753.10,64242.36,15622.20,1284.36,203.28,468.60,39.60,49.22,-72.76,63.28,96.05
1753.60,156300.69,260013.61,407.88,531.96,459.36,17.16,695.50,202.23,805.69,865.58
1753.70,161896.28,250282.56,323.40,495.00,291.72,108.24,257.87,75.97,822.64,846.37
1753.90,61671.61,11465.52,146.52,-208.56,-34.32,72.60,67.41,-41.73,-9.04,32.77
1754.30,133926.53,69356.77,297.00,304.92,1751.64,68.64,186.18,-3.21,246.34,398.89
1754.40,76722.10,21213.72,640.20,3425.40,8506.08,448.80,589.57,205.44,114.13,218.09
1754.60,161776.17,193604.41,294.36,535.92,253.44,38.28,293.18,25.68,661.05,644.10
1754.90,132729.88,61167.48,340.56,451.44,1425.60,122.76,196.88,52.43,290.41,400.02
1755.40,146601.92,183259.56,327.36,223.08,304.92,30.36,352.03,70.62,534.49,727.72
1755.50,86546.46,27989.28,54.12,22.44,29.04,67.32,147.66,94.16,168.37,183.06
1755.70,148313.63,139740.48,339.24,-85.80,143.88,2.64,552.12,132.68,509.63,536.75
1756.30,72773.61,18247.68,121.44,245.52,81.84,23.76,38.52,55.64,127.69,236.17
1756.60,112663.46,78814.56,432.96,898.92,1089.00,7.92,219.35,75.97,358.21,557.09
1756.60,75803.00,25542.00,370.92,2216.28,10177.20,661.32,968.35,167.99,128.82,239.56
1756.60,92677.13,22756.80,436.92,6366.36,13262.04,722.04,1234.78,94.16,63.28,176.28
1756.70,70809.84,20577.48,315.48,4241.16,671.88,11.88,-26.75,-9.63,64.41,200.01
1756.70,100019.02,62100.72,246.84,285.12,972.84,7.92,92.02,-7.49,345.78,415.84
1756.80,162611.55,260313.25,467.28,764.28,179.52,55.44,332.77,41.73,734.50,769.53
1757.10,95330.70,27275.16,361.68,-112.20,190.08,29.04,-12.84,-94.16,114.13,244.08
1757.80,89835.20,19434.36,157.08,2159.52,6784.80,266.64,551.05,129.47,107.35,206.79
1758.90,81227.52,18985.56,219.12,1840.08,9456.48,491.04,1027.20,189.39,59.89,239.56
1759.90,90467.66,27246.12,198.00,-51.48,-105.60,-9.24,40.66,55.64,100.57,168.37
1760.20,116908.62,81723.84,285.12,562.32,84.48,56.76,42.80,-11.77,280.24,416.97
1760.70,126702.03,170128.20,396.00,498.96,388.08,27.72,210.79,-16.05,595.51,679.13
1761.30,135314.28,150639.72,245.52,130.68,198.00,21.12,297.46,92.02,444.09,575.17
1761.60,154559.86,150117.00,278.52,1128.60,575.52,91.08,251.45,-42.80,553.70,631.67
1762.00,145242.38,191715.48,221.76,575.52,204.60,72.60,483.64,108.07,567.26,566.13
1762.10,140496.72,163314.36,311.52,399.96,287.76,105.60,268.57,75.97,503.98,472.34
1762.60,134085.78,185887.69,155.76,170.28,315.48,14.52,365.94,38.52,572.91,518.67
1763.00,159070.73,209546.05,516.12,170.28,432.96,81.84,456.89,111.28,769.53,827.16
1764.20,73770.97,23119.80,3707.88,1013.76,8714.64,355.08,896.66,103.79,187.58,351.43
1764.40,116368.98,110497.20,364.32,56.76,106.92,-5.28,157.29,26.75,360.47,401.15
1764.50,127753.99,68556.84,282.48,584.76,1770.12,85.80,193.67,-9.63,280.24,524.32
1764.80,63096.67,16996.32,1983.96,446.16,5437.08,229.68,566.03,135.89,38.42,85.88
1764.90,38756.90,14551.68,186.12,583.44,-15.84,5.28,-10.70,47.08,77.97,200.01
1765.40,99822.45,124429.80,250.80,238.92,438.24,56.76,312.44,-2.14,479.12,472.34
1765.50,73290.49,19492.44,920.04,4697.88,12290.52,650.76,517.88,240.75,97.18,120.91
1765.60,68207.23,20819.04,826.32,5831.76,10591.68,640.20,688.01,224.70,76.84,350.30
1765.70,155302.42,230779.56,368.28,231.00,770.88,36.96,561.75,18.19,750.32,769.53
1766.00,118871.48,42002.40,249.48,261.36,1275.12,113.52,226.84,46.01,235.04,412.45
1766.00,125388.91,93343.80,422.40,743.16,914.76,-69.96,153.01,97.37,385.33,540.14
1766.40,122213.91,148843.20,191.40,1085.04,524.04,163.68,201.16,10.70,552.57,479.12
1766.80,75511.80,21617.64,287.76,3670.92,881.76,101.64,111.28,-37.45,96.05,253.12
1767.20,77369.11,21377.40,1227.60,9546.24,1639.44,87.12,176.55,8.56,19.21,242.95
1767.20,118760.46,120640.09,228.36,168.96,87.12,25.08,206.51,71.69,401.15,418.10
1768.10,116155.13,57687.96,459.36,341.88,1071.84,79.20,276.06,-27.82,351.43,559.35
1768.70,156021.33,170236.45,355.08,175.56,286.44,15.84,255.73,139.10,471.21,619.24
1768.80,122176.60,166034.89,384.12,223.08,7.92,-48.84,206.51,26.75,639.58,598.90
1768.90,130647.80,140251.33,349.80,-62.04,429.00,81.84,246.10,42.80,449.74,536.75
1770.10,129455.70,152680.45,328.68,170.28,163.68,178.20,195.81,17.12,435.05,501.72
1770.30,156444.47,187606.33,588.72,290.40,348.48,46.20,287.83,-67.41,638.45,673.48
1770.80,140807.94,188026.09,336.60,378.84,221.76,17.16,202.23,73.83,541.27,518.67
1771.30,87312.68,31297.20,1067.88,8087.64,14913.36,900.24,1205.89,398.04,97.18,305.10
1771.30,126550.06,140393.89,245.52,7.92,31.68,85.80,326.35,-52.43,430.53,567.26
1771.40,71067.36,23587.08,629.64,3597.00,9134.40,287.76,957.65,116.63,113.00,257.64
