"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
1266.90,102459.48,100737.00,226.80,113.40,287.55,28.35,166.32,30.24,389.76,489.52
1267.00,106366.72,74533.50,230.85,205.20,361.80,-24.30,139.32,34.56,264.48,428.04
1267.10,112504.04,118751.40,172.80,193.05,256.50,41.85,226.80,100.44,380.48,490.68
1267.10,103845.00,72947.25,167.40,172.80,238.95,-13.50,-11.88,65.88,258.68,408.32
1267.10,80262.64,27206.55,117.45,93.15,70.20,-44.55,106.92,-97.20,110.20,198.36
1267.10,111805.77,161966.25,186.30,194.40,166.05,-21.60,169.56,-15.12,457.04,511.56
1267.40,129661.13,187254.45,294.30,325.35,446.85,-10.80,278.64,70.20,617.12,807.36
1267.60,112647.56,138728.70,152.55,157.95,301.05,60.75,-12.96,146.88,430.36,498.80
1267.60,160973.33,262143.00,2130.30,1927.80,2351.70,380.70,1217.16,312.12,1961.56,3453.32
1267.70,152656.52,187105.95,234.90,199.80,344.25,64.80,449.28,70.20,562.60,555.64
1267.70,124022.45,126423.45,313.20,174.15,305.10,72.90,86.40,119.88,380.48,461.68
1267.80,90683.48,93837.15,265.95,175.50,49.95,36.45,21.60,75.60,251.72,371.20
1267.90,156880.25,71196.30,565.65,290.25,276.75,43.20,76.68,75.60,284.20,583.48
1268.00,99037.08,135012.16,193.05,198.45,351.00,-28.35,186.84,76.68,389.76,337.56
1268.30,40361.32,21609.45,78.30,90.45,29.70,21.60,-21.60,-22.68,85.84,116.00
1268.50,116947.64,60338.25,197.10,345.60,94.50,5.40,128.52,-46.44,167.04,265.64
1268.60,32798.92,19124.10,135.00,149.85,-45.90,-4.05,9.72,-109.08,92.80,81.20
1268.60,120594.52,101845.35,168.75,105.30,151.20,59.40,58.32,34.56,261.00,361.92
1268.70,157952.05,247621.05,2045.25,1864.35,1957.50,318.60,1287.36,421.20,1557.88,3205.08
1268.80,139038.69,192555.91,279.45,108.00,517.05,35.10,92.88,162.00,603.20,650.76
1268.90,163881.44,262143.00,1701.00,1347.30,1239.30,234.90,843.48,182.52,1701.72,2866.36
1269.20,104087.88,105256.80,183.60,110.70,76.95,83.70,262.44,103.68,291.16,459.36
1269.30,103465.04,155656.36,176.85,109.35,-8.10,91.80,124.20,3.24,453.56,447.76
1269.60,96176.80,110002.05,72.90,97.20,240.30,12.15,168.48,-18.36,258.68,267.96
1269.70,114367.04,70676.55,360.45,471.15,238.95,85.05,141.48,-60.48,280.72,344.52
1269.70,123560.60,129027.60,244.35,207.90,56.70,52.65,216.00,35.64,358.44,415.28
1269.90,139679.00,145841.86,241.65,140.40,125.55,40.50,130.68,38.88,438.48,465.16
1270.00,107997.88,143873.55,291.60,230.85,241.65,0.00,147.96,48.60,416.44,424.56
1270.20,211795.97,262143.00,2565.00,2124.90,2913.30,394.20,1773.36,257.04,2245.76,4406.84
1270.20,120121.64,118373.40,264.60,116.10,299.70,67.50,99.36,-6.48,322.48,459.36
1270.20,92865.72,89023.05,175.50,205.20,224.10,-43.20,171.72,55.08,312.04,440.80
1270.30,99752.84,66656.25,229.50,121.50,171.45,14.85,37.80,73.44,197.20,426.88
1270.60,127066.72,144393.30,130.95,56.70,145.80,94.50,232.20,-18.36,393.24,407.16
1270.70,131949.16,167524.20,249.75,129.60,279.45,91.80,316.44,-66.96,505.76,562.60
1270.80,114797.60,93160.80,264.60,423.90,182.25,18.90,191.16,-65.88,335.24,504.60
1270.80,162293.52,214026.30,247.05,241.65,136.35,94.50,415.80,15.12,622.92,625.24
1270.90,109375.13,133386.75,233.55,229.50,211.95,16.20,199.80,60.48,337.56,518.52
1271.00,153388.84,177905.70,132.30,167.40,491.40,67.50,113.40,197.64,570.72,571.88
1271.10,146399.61,158870.70,263.25,94.50,191.70,-20.25,230.04,-2.16,479.08,475.60
1271.10,152868.13,195615.00,112.05,450.90,432.00,141.75,165.24,97.20,556.80,657.72
1271.10,120235.72,145581.30,253.80,99.90,349.65,37.80,59.40,169.56,476.76,576.52
1271.20,107649.20,104807.25,139.05,117.45,114.75,20.25,37.80,119.88,385.12,402.52
1271.20,185529.97,262143.00,1302.75,1124.55,1053.00,20.25,449.28,76.68,1552.08,2171.52
1271.20,161184.00,199571.86,372.60,162.00,305.10,139.05,440.64,-39.96,663.52,725.00
1271.30,126933.32,141134.41,272.70,198.45,324.00,40.50,324.00,-45.36,455.88,499.96
1271.70,154007.08,191671.66,298.35,322.65,291.60,-2.70,77.76,57.24,484.88,631.04
1271.70,109745.88,136921.05,191.70,221.40,255.15,13.50,99.36,63.72,325.96,557.96
1271.70,109501.16,102046.50,321.30,144.45,99.90,99.90,286.20,42.12,323.64,390.92
1271.70,62386.12,100076.85,122.85,78.30,162.00,29.70,194.40,143.64,349.16,409.48
1271.70,102655.45,109769.85,178.20,93.15,236.25,35.10,222.48,38.88,312.04,454.72
1271.80,144462.08,140617.36,122.85,184.95,85.05,-20.25,205.20,90.72,428.04,545.20
1271.90,196461.41,262143.00,2241.00,1935.90,2641.95,194.40,1271.16,500.04,2072.92,3667.92
1272.00,114577.72,73589.85,241.65,168.75,51.30,145.80,25.92,70.20,354.96,351.48
1272.10,142197.97,167535.00,261.90,155.25,124.20,-6.75,245.16,22.68,576.52,571.88
1272.10,89293.36,93707.55,186.30,114.75,153.90,64.80,169.56,-50.76,320.16,381.64
1272.20,142706.72,174010.95,361.80,287.55,211.95,17.55,266.76,-51.84,490.68,477.92
1272.30,122485.13,111577.50,178.20,214.65,274.05,43.20,285.12,85.32,339.88,409.48
1272.50,144843.88,166170.16,318.60,275.40,415.80,82.35,343.44,-70.20,482.56,533.60
1272.50,134327.36,178858.80,180.90,279.45,199.80,31.05,277.56,-55.08,534.76,573.04
1272.50,125640.72,178432.20,286.20,162.00,182.25,5.40,218.16,-19.44,537.08,461.68
1272.60,111964.00,118552.95,132.30,187.65,22.95,17.55,297.00,66.96,399.04,293.48
1272.80,111845.32,127317.15,217.35,178.20,248.40,-35.10,158.76,-50.76,393.24,441.96
1272.80,123020.56,104372.55,268.65,187.65,89.10,56.70,334.80,-108.00,327.12,396.72
1272.90,138004.61,149408.55,159.30,241.65,132.30,-4.05,509.76,-112.32,515.04,453.56
1273.00,105278.36,120208.05,175.50,255.15,149.85,-14.85,344.52,-96.12,342.20,432.68
1273.10,125331.60,61029.45,170.10,450.90,180.90,135.00,206.28,21.60,147.32,302.76
1273.20,193327.89,250842.16,1632.15,1235.25,1734.75,229.50,933.12,112.32,1496.40,2538.08
1273.30,80827.52,28050.30,148.50,114.75,48.60,8.10,73.44,104.76,128.76,264.48
1273.30,111154.40,130851.45,307.80,176.85,189.00,29.70,162.00,14.04,325.96,532.44
1273.40,171499.97,262143.00,1879.20,1377.00,1667.25,203.85,1173.96,150.12,1474.36,2887.24
1273.50,126941.60,116619.75,297.00,187.65,86.40,5.40,266.76,130.68,363.08,469.80
1273.50,225896.80,41080.50,641.25,342.90,306.45,82.35,78.84,129.60,269.12,667.00
1273.70,91175.68,106289.55,137.70,120.15,48.60,-5.40,45.36,8.64,348.00,290.00
1273.70,260665.44,60147.90,977.40,861.30,427.95,12.15,156.60,-46.44,406.00,896.68
1273.90,125585.52,142202.25,234.90,168.75,261.90,-2.70,265.68,-39.96,396.72,539.40
1274.10,110233.48,132472.80,309.15,328.05,191.70,40.50,186.84,78.84,453.56,509.24
1274.20,158198.61,262143.00,2631.15,2330.10,2988.90,662.85,1210.68,341.28,2259.68,3877.88
1274.20,206788.41,262143.00,558.90,403.65,538.65,20.25,292.68,85.32,744.72,984.84
1274.20,119596.32,132877.80,287.55,101.25,55.35,14.85,231.12,34.56,313.20,381.64
1274.40,192888.13,262143.00,2209.95,1645.65,1525.50,309.15,1014.12,249.48,1908.20,3475.36
1274.50,127945.32,177125.41,237.60,48.60,342.90,94.50,213.84,105.84,522.00,490.68
1274.50,119075.60,137211.30,94.50,113.40,268.65,86.40,345.60,-4.32,421.08,435.00
1274.60,115259.45,135214.66,91.80,108.00,187.65,105.30,164.16,-98.28,439.64,358.44
1274.60,99910.16,110133.00,140.40,135.00,114.75,-13.50,20.52,56.16,342.20,322.48
1274.60,154611.52,182036.70,244.35,303.75,234.90,135.00,340.20,71.28,600.88,713.40
1274.60,116142.64,139472.55,193.05,182.25,228.15,8.10,120.96,-68.04,372.36,349.16
1274.60,97394.88,48567.60,64.80,152.55,78.30,90.45,235.44,2.16,262.16,336.40
1274.80,114745.16,143949.16,276.75,187.65,172.80,-4.05,341.28,54.00,491.84,568.40
1274.80,124742.80,76542.30,322.65,360.45,367.20,20.25,74.52,-10.80,393.24,502.28
1275.10,97787.72,81286.20,194.40,113.40,62.10,52.65,271.08,-1.08,192.56,343.36
1275.30,109233.45,109251.45,172.80,207.90,102.60,-32.40,131.76,109.08,325.96,440.80
1275.30,160557.48,169669.36,334.80,157.95,369.90,39.15,373.68,116.64,511.56,591.60
1275.40,122365.52,141585.30,94.50,206.55,112.05,157.95,243.00,-12.96,467.48,489.52
1275.40,99192.56,83305.80,164.70,278.10,373.95,67.50,88.56,49.68,310.88,454.72
1275.50,94237.45,68787.90,179.55,303.75,52.65,6.75,97.20,140.40,198.36,418.76
1275.70,90223.48,102228.75,172.80,222.75,294.30,13.50,197.64,58.32,310.88,395.56
1275.70,180693.52,262143.00,1732.05,1413.45,1526.85,301.05,908.28,167.40,1697.08,2681.92
1275.80,122233.96,132723.91,152.55,338.85,189.00,49.95,207.36,73.44,433.84,545.20
1275.90,148917.64,156023.55,382.05,224.10,120.15,-45.90,295.92,153.36,530.12,610.16
1276.00,104184.48,101254.05,171.45,95.85,261.90,-18.90,140.40,8.64,351.48,322.48
1276.00,149596.61,165531.61,421.20,307.80,359.10,95.85,268.92,-31.32,469.80,685.56
1276.10,48459.16,30986.55,41.85,147.15,55.35,8.10,-7.56,66.96,142.68,93.96
1276.20,125565.28,122955.30,290.25,156.60,224.10,18.90,163.08,105.84,378.16,426.88
1276.30,143553.13,179473.05,356.40,144.45,390.15,14.85,220.32,99.36,554.48,603.20
1276.30,73073.76,30700.35,117.45,64.80,9.45,85.05,-45.36,-8.64,96.28,171.68
1276.60,139975.25,178055.55,224.10,229.50,209.25,56.70,220.32,30.24,553.32,754.00
1276.80,130009.80,155247.30,257.85,299.70,220.05,32.40,274.32,101.52,337.56,484.88
1276.90,125619.56,169688.25,372.60,317.25,217.35,79.65,123.12,96.12,517.36,689.04
1276.90,114606.24,71207.10,274.05,307.80,226.80,52.65,74.52,43.20,200.68,329.44
1276.90,45599.80,25300.35,201.15,112.05,-20.25,-20.25,-18.36,45.36,80.04,223.88
1277.20,122122.64,123169.95,249.75,81.00,213.30,78.30,35.64,2.16,349.16,344.52
1277.20,145512.72,202775.41,162.00,207.90,199.80,78.30,236.52,85.32,614.80,654.24
1277.30,125910.28,138129.30,294.30,222.75,68.85,54.00,294.84,-17.28,352.64,435.00
1277.30,99881.64,109925.10,321.30,184.95,114.75,103.95,292.68,-24.84,454.72,481.40
1277.40,142054.44,169978.50,124.20,236.25,271.35,59.40,315.36,-10.80,379.32,552.16
1277.40,137367.97,82324.35,143.10,473.85,105.30,1.35,35.64,-29.16,292.32,407.16
1277.50,121187.92,140381.11,162.00,114.75,102.60,52.65,133.92,44.28,428.04,447.76
1277.60,99215.56,59096.25,125.55,232.20,85.05,-9.45,287.28,-49.68,263.32,389.76
1277.70,96257.77,96835.50,198.45,225.45,184.95,40.50,170.64,-11.88,300.44,339.88
1277.70,122003.04,149021.11,187.65,260.55,405.00,85.05,360.72,51.84,428.04,546.36
1277.80,140549.33,172193.86,143.10,291.60,94.50,78.30,330.48,61.56,437.32,519.68
1278.10,123782.32,146835.45,159.30,190.35,126.90,-27.00,74.52,-30.24,439.64,441.96
1278.10,148079.52,189149.86,276.75,324.00,68.85,14.85,429.84,-49.68,506.92,709.92
1278.30,126019.77,119992.05,311.85,184.95,225.45,6.75,186.84,29.16,364.24,441.96
1278.40,139659.69,164637.91,279.45,195.75,198.45,105.30,220.32,9.72,424.56,465.16
1278.50,132651.13,141724.36,390.15,176.85,232.20,-64.80,218.16,30.24,433.84,489.52
1278.50,109585.80,99247.95,145.80,118.80,345.60,18.90,28.08,191.16,315.52,416.44
1278.50,108635.45,82239.30,228.15,256.50,446.85,-33.75,89.64,3.24,245.92,520.84
1278.60,124213.80,177593.86,194.40,155.25,378.00,68.85,201.96,91.80,555.64,361.92
1278.60,136776.41,138759.75,272.70,313.20,253.80,56.70,240.84,120.96,436.16,532.44
1278.70,57403.40,18442.35,105.30,101.25,62.10,79.65,-32.40,-23.76,171.68,35.96
1278.80,139074.56,197928.91,217.35,249.75,271.35,47.25,393.12,74.52,598.56,743.56
1278.90,79020.64,36946.80,288.90,85.05,6.75,5.40,124.20,-124.20,164.72,317.84
1279.00,136459.00,147167.55,276.75,167.40,151.20,132.30,332.64,10.80,397.88,598.56
1279.10,106731.04,138882.61,193.05,195.75,189.00,124.20,149.04,143.64,402.52,377.00
1279.30,125808.16,160355.70,301.05,495.45,546.75,52.65,247.32,32.40,431.52,624.08
1279.40,90088.24,25852.50,122.85,149.85,-62.10,5.40,126.36,15.12,150.80,206.48
1279.60,138991.77,110060.10,268.65,89.10,129.60,-12.15,146.88,180.36,321.32,445.44
1279.60,125082.28,100822.05,187.65,157.95,352.35,-27.00,366.12,-89.64,280.72,417.60
1279.70,97465.72,85301.10,237.60,147.15,-55.35,29.70,178.20,-9.72,258.68,387.44
1279.70,97807.04,103088.70,241.65,141.75,179.55,120.15,166.32,-48.60,341.04,331.76
1279.70,139126.08,169685.55,348.30,307.80,363.15,-1.35,374.76,-37.80,532.44,474.44
1279.80,134761.61,167027.41,156.60,282.15,247.05,55.35,287.28,35.64,443.12,577.68
1280.00,106779.80,65178.00,160.65,390.15,74.25,60.75,35.64,-15.12,131.08,334.08
1280.00,122644.28,174560.41,153.90,216.00,351.00,2.70,301.32,-24.84,540.56,685.56
1280.10,107362.16,70401.15,291.60,186.30,217.35,20.25,96.12,-19.44,309.72,444.28
1280.10,40962.08,29955.15,182.25,124.20,71.55,-8.10,20.52,-78.84,150.80,125.28
1280.10,115150.88,127079.55,232.20,163.35,159.30,6.75,187.92,-17.28,400.20,453.56
1280.20,135566.61,136663.20,163.35,114.75,193.05,44.55,408.24,-10.80,390.92,356.12
1280.20,110279.48,112561.65,278.10,168.75,113.40,-27.00,218.16,51.84,360.76,387.44
1280.30,142257.77,168745.95,345.60,240.30,288.90,79.65,289.44,149.04,493.00,552.16
1280.40,162430.61,262143.00,2305.80,2092.50,1948.05,352.35,967.68,195.48,2135.56,3612.24
1280.50,125137.48,154237.50,364.50,172.80,225.45,72.90,171.72,-16.20,524.32,650.76
1280.60,114832.56,127836.90,218.70,160.65,311.85,-5.40,156.60,-4.32,392.08,401.36
1280.70,122479.60,151941.16,240.30,176.85,290.25,112.05,318.60,-18.36,414.12,488.36
1280.70,132961.16,153343.80,172.80,145.80,345.60,45.90,180.36,34.56,452.40,538.24
1280.80,120437.20,132437.70,259.20,137.70,128.25,-2.70,240.84,78.84,356.12,467.48
1280.80,101359.16,92817.90,130.95,105.30,218.70,-18.90,108.00,16.20,241.28,264.48
1280.90,187520.84,262143.00,2335.50,1917.00,2508.30,172.80,1183.68,357.48,2199.36,3840.76
1281.00,231565.84,67786.20,552.15,751.95,261.90,-41.85,11.88,-7.56,410.64,791.12
1281.00,140124.28,149806.80,160.65,210.60,460.35,48.60,173.88,42.12,482.56,530.12
1281.20,163753.56,262143.00,1321.65,1188.00,1232.55,102.60,745.20,190.08,1448.84,2449.92
1281.20,82049.28,109556.55,141.75,224.10,183.60,114.75,1.08,149.04,386.28,415.28
1281.30,119662.56,132707.70,124.20,221.40,121.50,31.05,258.12,96.12,378.16,460.52
1281.30,107240.72,132818.41,183.60,176.85,136.35,-25.65,399.60,30.24,367.72,484.88
1281.50,83194.68,72592.20,360.45,321.30,193.05,47.25,249.48,-6.48,259.84,505.76
1281.70,108789.08,127629.00,211.95,306.45,456.30,-5.40,236.52,30.24,426.88,396.72
1281.70,90177.48,101397.15,93.15,14.85,176.85,4.05,132.84,11.88,255.20,320.16
1281.80,77373.84,26991.90,197.10,9.45,133.65,-40.50,-2.16,-66.96,141.52,176.32
1281.80,124165.96,139653.45,217.35,256.50,98.55,4.05,227.88,24.84,502.28,528.96
1281.90,77439.16,105615.90,368.55,228.15,274.05,25.65,77.76,18.36,386.28,491.84
1282.00,116502.36,134504.55,268.65,194.40,283.50,108.00,207.36,106.92,342.20,468.64
1282.00,132854.44,170019.00,365.85,334.80,314.55,68.85,327.24,17.28,542.88,615.96
1282.10,63508.52,30578.85,10.80,25.65,18.90,-14.85,103.68,0.00,135.72,179.80
1282.40,143957.92,176234.41,329.40,101.25,602.10,62.10,367.20,105.84,462.84,757.48
1282.40,146612.13,157005.00,190.35,184.95,264.60,66.15,210.60,54.00,497.64,495.32
1282.40,141376.41,164608.20,228.15,348.30,207.90,4.05,193.32,129.60,464.00,625.24
1282.50,198992.33,262143.00,2139.75,1661.85,2046.60,452.25,820.80,91.80,2142.52,3999.68
1282.50,88562.88,60365.25,199.80,330.75,94.50,14.85,69.12,116.64,203.00,354.96
1282.60,52139.16,22246.65,164.70,35.10,85.05,1.35,51.84,29.16,74.24,134.56
1282.60,108214.08,102701.25,64.80,220.05,106.65,-21.60,89.64,92.88,332.92,377.00
1282.60,70154.60,26443.80,86.40,144.45,164.70,-25.65,58.32,24.84,114.84,515.04
1282.70,112991.64,132599.70,162.00,66.15,28.35,16.20,340.20,-46.44,331.76,423.40
1282.80,72137.20,26094.15,167.40,195.75,51.30,37.80,-1.08,54.00,75.40,220.40
1282.90,124330.64,180111.61,330.75,170.10,388.80,12.15,178.20,34.56,559.12,612.48
1283.00,117782.09,124537.50,275.40,90.45,207.90,83.70,244.08,-156.60,436.16,458.20
1283.10,123010.45,158595.30,256.50,144.45,299.70,67.50,259.20,83.16,541.72,577.68
1283.30,132123.05,178200.00,229.50,130.95,356.40,25.65,271.08,75.60,467.48,628.72
1283.40,164687.36,243568.36,1468.80,1333.80,1327.05,238.95,1074.60,89.64,1438.40,2299.12
1283.40,123542.20,78489.00,187.65,390.15,183.60,-1.35,213.84,-82.08,284.20,373.52
1283.60,110550.88,124333.65,244.35,195.75,241.65,-8.10,139.32,111.24,306.24,532.44
1283.60,114065.28,130659.75,214.65,187.65,247.05,14.85,225.72,59.40,377.00,408.32
1283.70,185587.92,262143.00,2795.85,2578.50,3231.90,367.20,1395.36,302.40,2738.76,4843.00
1283.70,119481.32,162814.05,267.30,243.00,95.85,44.55,230.04,77.76,437.32,522.00
1283.90,123890.88,122958.00,108.00,184.95,256.50,4.05,146.88,116.64,314.36,444.28
1283.90,67129.64,112947.75,187.65,172.80,253.80,1.35,280.80,104.76,365.40,437.32
1284.00,131511.25,142132.05,297.00,402.30,233.55,-10.80,189.00,115.56,380.48,517.36
1284.10,164767.41,89816.85,472.50,406.35,383.40,10.80,-16.20,126.36,276.08,496.48
1284.10,157286.89,176823.00,244.35,183.60,265.95,48.60,217.08,-48.60,612.48,685.56
1284.10,166872.36,189145.80,217.35,179.55,642.60,56.70,260.28,-33.48,524.32,766.76
1284.20,118077.40,116459.10,291.60,174.15,326.70,12.15,212.76,-43.20,441.96,477.92
1284.30,61702.56,23476.50,245.70,249.75,83.70,-24.30,129.60,-74.52,88.16,313.20
1284.30,131380.61,125050.50,195.75,99.90,89.10,32.40,18.36,-3.24,394.40,319.00
1284.30,127710.72,169581.61,251.10,70.20,162.00,-6.75,168.48,-28.08,387.44,403.68
1284.40,135150.77,177792.30,143.10,322.65,276.75,35.10,135.00,31.32,585.80,541.72
1284.60,153288.56,171763.20,256.50,253.80,295.65,22.95,419.04,183.60,569.56,617.12
1284.70,125910.28,131199.75,203.85,175.50,297.00,22.95,261.36,59.40,399.04,496.48
1284.80,127878.16,176509.80,423.90,75.60,338.85,18.90,419.04,50.76,426.88,573.04
1284.80,135584.08,133536.61,240.30,195.75,371.25,98.55,104.76,32.40,346.84,419.92
1285.00,169156.72,262143.00,2164.05,1750.95,1861.65,270.00,1053.00,110.16,2105.40,3528.72
1285.10,130508.45,148271.86,270.00,306.45,103.95,110.70,109.08,59.40,402.52,551.00
1285.20,154674.08,185824.80,340.20,295.65,332.10,58.05,365.04,-12.96,520.84,586.96
1285.30,142899.00,162264.61,398.25,446.85,419.85,31.05,194.40,88.56,489.52,605.52
1285.50,111761.60,136498.50,272.70,176.85,81.00,-29.70,89.64,99.36,396.72,528.96
1285.60,104536.84,75436.65,361.80,197.10,346.95,8.10,104.76,-2.16,272.60,361.92
1285.70,73918.32,24003.00,78.30,25.65,171.45,6.75,-56.16,79.92,178.64,179.80
1285.80,118875.04,91284.30,224.10,355.05,109.35,28.35,168.48,-35.64,337.56,317.84
1285.80,144756.48,192361.50,301.05,252.45,417.15,29.70,309.96,6.48,516.20,774.88
1285.90,145015.92,175490.55,210.60,283.50,241.65,18.90,285.12,-48.60,506.92,706.44
1286.00,144278.08,146616.75,392.85,313.20,86.40,76.95,145.80,145.80,461.68,512.72
1286.00,108349.32,120004.20,159.30,195.75,238.95,32.40,125.28,60.48,300.44,295.80
1286.40,130620.68,174174.30,182.25,199.80,313.20,157.95,91.80,-61.56,450.08,496.48
1286.60,125833.92,122411.25,214.65,172.80,125.55,66.15,170.64,-33.48,403.68,417.60
1286.60,124761.20,141058.80,187.65,85.05,259.20,8.10,201.96,113.40,417.60,441.96
1286.60,149140.28,158928.75,252.45,209.25,98.55,70.20,136.08,70.20,473.28,686.72
1286.70,103869.84,67834.80,288.90,317.25,378.00,-20.25,127.44,65.88,316.68,511.56
1286.70,88165.45,98096.40,214.65,209.25,110.70,27.00,120.96,64.80,346.84,358.44
1287.30,153179.08,175220.55,240.30,253.80,607.50,6.75,386.64,79.92,466.32,597.40
1287.30,152466.08,161462.70,261.90,171.45,222.75,121.50,217.08,29.16,415.28,577.68
1287.40,115440.68,148340.70,160.65,237.60,186.30,49.95,274.32,135.00,458.20,438.48
1287.50,137103.00,130499.10,153.90,71.55,207.90,43.20,132.84,4.32,328.28,472.12
1287.60,170353.64,186268.95,278.10,240.30,236.25,36.45,108.00,-2.16,600.88,567.24
1287.60,127244.28,150723.45,213.30,126.90,271.35,81.00,456.84,-124.20,363.08,541.72
1287.80,127328.92,147930.30,292.95,220.05,286.20,49.95,157.68,72.36,462.84,397.88
1287.90,147496.25,120503.70,310.50,125.55,214.65,9.45,247.32,141.48,396.72,475.60
1287.90,100622.24,131749.20,205.20,144.45,238.95,-12.15,99.36,27.00,358.44,430.36
1287.90,76068.36,32235.30,156.60,35.10,0.00,-43.20,18.36,31.32,67.28,383.96
1288.00,104420.00,127917.90,315.90,240.30,148.50,16.20,209.52,-43.20,439.64,624.08
1288.00,143232.97,149638.05,203.85,141.75,257.85,58.05,206.28,81.00,448.92,626.40
1288.00,149452.16,194702.41,286.20,318.60,342.90,17.55,455.76,-23.76,590.44,814.32
1288.10,126513.80,97194.60,211.95,267.30,86.40,20.25,111.24,44.28,366.56,428.04
1288.10,85421.08,28132.65,189.00,159.30,32.40,-9.45,4.32,-5.40,127.60,238.96
1288.10,66779.13,25829.55,222.75,36.45,-4.05,13.50,203.04,184.68,69.60,187.92
1288.10,115398.36,171510.75,299.70,301.05,469.80,35.10,332.64,55.08,446.60,610.16
1288.20,101907.48,124842.60,174.15,267.30,186.30,47.25,91.80,79.92,455.88,380.48
1288.30,121025.09,116594.10,136.35,43.20,183.60,25.65,142.56,16.20,301.60,446.60
1288.50,113424.04,160277.41,178.20,124.20,299.70,66.15,348.84,-4.32,535.92,647.28
1288.70,122532.96,132470.11,205.20,139.05,380.70,47.25,307.80,68.04,366.56,443.12
1288.80,175642.72,257227.66,2249.10,2227.50,2785.05,301.05,1155.60,260.28,1936.04,3774.64
1288.90,127454.04,125637.75,139.05,292.95,319.95,-35.10,217.08,-39.96,437.32,395.56
1288.90,65412.92,20958.75,94.50,149.85,20.25,-49.95,-21.60,18.36,103.24,48.72
1289.00,120397.64,121529.70,302.40,160.65,87.75,20.25,123.12,103.68,390.92,448.92
1289.40,130493.72,131687.11,187.65,13.50,147.15,24.30,225.72,3.24,358.44,414.12
1289.40,152607.77,216247.05,282.15,384.75,448.20,64.80,300.24,-58.32,569.56,822.44
1289.40,123821.88,144747.00,271.35,301.05,275.40,44.55,157.68,50.76,406.00,510.40
1289.40,122391.28,140683.50,306.45,166.05,376.65,25.65,249.48,93.96,394.40,397.88
1289.50,142509.84,172678.50,297.00,110.70,562.95,-16.20,125.28,18.36,503.44,571.88
1289.50,200488.25,262143.00,2023.65,1576.80,1372.95,247.05,849.96,104.76,2141.36,3511.32
1289.70,122426.24,134655.75,213.30,155.25,229.50,12.15,315.36,144.72,445.44,446.60
1289.90,149812.80,166526.55,244.35,303.75,364.50,60.75,355.32,-7.56,542.88,508.08
1289.90,121885.28,129386.70,267.30,172.80,270.00,176.85,-44.28,-2.16,419.92,510.40
1289.90,125171.52,143321.41,286.20,101.25,21.60,41.85,334.80,27.00,406.00,365.40
1290.00,75106.04,29358.45,225.45,74.25,-8.10,-54.00,123.12,2.16,118.32,414.12
1290.20,101884.48,131769.45,207.90,102.60,152.55,44.55,232.20,153.36,323.64,469.80
1290.30,110309.84,112773.60,211.95,187.65,249.75,18.90,273.24,-58.32,444.28,418.76
1290.40,112310.84,129432.60,132.30,187.65,263.25,76.95,46.44,44.28,424.56,368.88
1290.50,105766.88,101725.20,113.40,133.65,164.70,89.10,160.92,92.88,330.60,341.04
1290.60,105790.80,138550.50,275.40,167.40,426.60,8.10,413.64,19.44,385.12,425.72
1290.70,129182.72,165708.45,322.65,247.05,337.50,85.05,182.52,-11.88,510.40,552.16
1290.70,142237.52,202581.00,376.65,356.40,270.00,20.25,289.44,43.20,549.84,598.56
1290.70,124955.32,141016.95,313.20,136.35,187.65,79.65,384.48,-75.60,417.60,453.56
1290.80,122572.52,117726.75,202.50,79.65,82.35,-16.20,68.04,-68.04,395.56,345.68
1290.90,28362.68,20066.40,122.85,210.60,44.55,28.35,11.88,22.68,73.08,75.40
1291.10,124172.40,87870.15,324.00,415.80,240.30,20.25,285.12,-73.44,332.92,273.76
1291.20,188121.61,262143.00,2029.05,1771.20,1645.65,261.90,992.52,-16.20,2164.56,3409.24
1291.20,96557.68,112981.50,209.25,52.65,117.45,22.95,69.12,-23.76,263.32,331.76
1291.40,105966.52,132293.25,190.35,140.40,-43.20,36.45,327.24,-17.28,408.32,380.48
1291.40,118908.16,150088.95,214.65,110.70,229.50,22.95,160.92,-31.32,430.36,510.40
1291.40,121825.48,123411.60,225.45,109.35,156.60,87.75,201.96,-36.72,365.40,510.40
1291.60,113867.48,128036.70,253.80,187.65,114.75,130.95,257.04,110.16,371.20,397.88
1291.60,254822.53,62823.60,708.75,720.90,194.40,52.65,301.32,69.12,397.88,911.76
1291.60,122446.48,138978.45,229.50,97.20,-8.10,101.25,251.64,-50.76,460.52,446.60
1291.60,118392.04,174125.70,272.70,126.90,228.15,33.75,481.68,56.16,649.60,606.68
1291.70,111595.08,121423.05,167.40,155.25,114.75,-32.40,66.96,143.64,314.36,416.44
1291.80,110296.04,125377.20,274.05,3061.80,518.40,60.75,65.88,89.64,394.40,526.64
1291.80,114448.00,82925.10,139.05,328.05,345.60,-40.50,212.76,-32.40,280.72,425.72
1291.90,137994.48,153825.75,259.20,117.45,229.50,41.85,164.16,-17.28,474.44,510.40
1291.90,84636.32,59151.60,342.90,125.55,45.90,-18.90,77.76,55.08,234.32,363.08
1292.00,114130.60,154992.16,234.90,257.85,367.20,-16.20,167.40,4.32,505.76,629.88
