"Time-","FSC-A-","SSC-A-","FITC-A-IgG","PE-A-IgG2A","PerCP-Cy5-5-A-","PE-Cy7-A-","APC-A-","APC-Cy7-A-","Pacific Blue-A-","AmCyan-A-"
678.50,150245.55,108642.60,165.00,265.32,72.60,54.12,360.59,40.66,401.15,357.08
678.80,154906.58,141761.41,289.08,244.20,349.80,-81.84,191.53,7.49,436.18,554.83
678.90,154158.55,137471.41,229.68,294.36,237.60,-17.16,116.63,35.31,414.71,526.58
679.00,171736.11,177359.17,435.60,232.32,382.80,17.16,284.62,-52.43,516.41,578.56
679.10,162729.84,172887.00,368.28,262.68,62.04,75.24,196.88,26.75,600.03,622.63
679.30,113591.66,58893.12,241.56,269.28,149.16,25.08,103.79,52.43,227.13,428.27
679.30,142618.84,141259.81,312.84,192.72,385.44,58.08,150.87,46.01,459.91,446.35
679.40,158411.89,160906.69,335.28,151.80,353.76,54.12,128.40,14.98,560.48,551.44
679.60,176475.39,161014.92,339.24,290.40,246.84,73.92,364.87,34.24,383.07,703.99
679.80,184984.81,262143.00,1383.36,1021.68,1584.00,196.68,662.33,220.42,1718.73,2171.86
679.90,154982.11,200258.53,250.80,240.24,238.92,21.12,512.53,71.69,548.05,688.17
679.90,141853.53,144328.81,241.56,269.28,191.40,-51.48,388.41,54.57,550.31,529.97
680.20,68785.08,22176.00,171.60,124.08,17.16,-13.20,34.24,8.56,111.87,169.50
680.20,123483.37,98664.73,240.24,204.60,27.72,40.92,66.34,-97.37,299.45,458.78
680.50,94489.85,58623.84,176.88,168.96,116.16,112.20,175.48,-23.54,157.07,409.06
680.70,106751.20,105659.41,312.84,270.60,1.32,6.60,362.73,-17.12,328.83,485.90
680.90,160112.69,165815.77,219.12,151.80,304.92,91.08,219.35,125.19,449.74,470.08
681.00,138867.83,141808.92,246.84,211.20,336.60,1.32,197.95,131.61,514.15,442.96
681.00,118085.24,99609.84,254.76,304.92,240.24,21.12,66.34,85.60,355.95,447.48
681.10,147014.14,127385.28,279.84,121.44,345.84,46.20,266.43,-68.48,308.49,453.13
681.30,156853.06,191859.38,227.04,246.84,303.60,77.88,286.76,128.40,515.28,656.53
681.40,142524.20,133160.28,254.76,267.96,232.32,18.48,260.01,16.05,437.31,539.01
681.40,131355.78,141478.92,219.12,217.80,134.64,29.04,317.79,-68.48,441.83,527.71
681.60,149660.42,161421.48,266.64,318.12,534.60,113.52,310.30,57.78,526.58,578.56
681.70,135917.61,124058.88,213.84,204.60,271.92,73.92,188.32,-37.45,444.09,487.03
681.80,172064.63,164792.77,306.24,200.64,335.28,63.36,329.56,39.59,507.37,588.73
681.90,139098.97,140550.97,275.88,240.24,196.68,118.80,228.98,129.47,510.76,604.55
681.90,148789.55,178502.28,365.64,208.56,170.28,157.08,454.75,-21.40,604.55,589.86
682.00,140942.63,121083.60,291.72,183.48,183.48,67.32,133.75,67.41,328.83,483.64
682.20,72050.16,26248.20,104.28,26.40,89.76,26.40,-43.87,80.25,91.53,210.18
682.20,110067.23,58935.36,203.28,200.64,96.36,48.84,255.73,20.33,272.33,351.43
682.50,125707.41,130278.73,277.20,155.76,114.84,15.84,178.69,41.73,384.20,438.44
682.60,150209.16,148148.89,212.52,208.56,199.32,38.28,286.76,112.35,458.78,589.86
682.70,130946.27,118570.33,176.88,227.04,245.52,-3.96,225.77,-4.28,351.43,470.08
682.70,159253.64,141108.00,306.24,392.04,396.00,88.44,423.72,-85.60,492.68,693.82
682.80,136452.69,128164.09,275.88,238.92,203.28,7.92,209.72,123.05,358.21,548.05
683.10,138845.98,150167.17,294.36,273.24,101.64,44.88,352.03,78.11,418.10,476.86
683.20,171418.53,145196.05,208.56,142.56,223.08,81.84,148.73,83.46,381.94,483.64
683.30,158261.75,158175.61,360.36,174.24,269.28,200.64,124.12,-22.47,590.99,744.67
683.40,176794.81,173916.61,168.96,369.60,521.40,137.28,561.75,26.75,630.54,737.89
683.80,75515.45,28691.52,200.64,116.16,95.04,-5.28,165.85,14.98,125.43,167.24
683.90,153324.08,156045.13,260.04,213.84,312.84,-14.52,327.42,20.33,392.11,628.28
684.20,142106.52,133252.69,190.08,180.84,233.64,31.68,162.64,101.65,379.68,470.08
684.20,132470.53,122336.28,196.68,250.80,208.56,23.76,379.85,47.08,410.19,528.84
684.40,112374.99,20945.76,34.32,101.64,153.12,2.64,191.53,-1.07,56.50,4.52
684.50,153730.86,152609.17,344.52,200.64,201.96,-5.28,334.91,65.27,524.32,527.71
684.50,128013.34,127225.56,304.92,257.40,303.60,43.56,124.12,44.94,433.92,433.92
684.70,103886.52,65561.77,303.60,308.88,195.36,-7.92,4.28,34.24,239.56,331.09
684.70,134983.94,142235.28,332.64,201.96,316.80,102.96,306.02,-3.21,476.86,567.26
685.10,119835.17,115267.69,155.76,112.20,179.52,-11.88,255.73,64.20,392.11,447.48
685.10,123703.59,131561.77,249.48,182.16,179.52,67.32,171.20,29.96,490.42,471.21
685.80,125155.03,116735.52,291.72,286.44,220.44,-3.96,338.12,34.24,361.60,562.74
685.90,175570.86,130716.97,455.40,172.92,344.52,19.80,175.48,-23.54,390.98,559.35
686.00,142228.45,110617.33,274.56,196.68,257.40,56.76,255.73,129.47,341.26,502.85
686.20,69952.61,26489.76,204.60,200.64,-81.84,56.76,135.89,1.07,110.74,148.03
686.40,144364.22,136411.45,363.00,182.16,122.76,-38.28,103.79,-56.71,378.55,536.75
686.60,155351.56,262143.00,2013.00,1660.56,1763.52,199.32,1165.23,125.19,2238.53,3339.15
686.70,170757.86,234461.05,1271.16,939.84,1116.72,194.04,719.04,-33.17,1189.89,1841.90
686.80,155801.11,168599.64,320.76,261.36,308.88,47.52,315.65,86.67,555.96,578.56
686.90,149923.42,117384.96,228.36,170.28,213.84,58.08,9.63,-31.03,409.06,421.49
687.20,73049.34,17830.56,138.60,-26.40,44.88,10.56,67.41,-47.08,113.00,88.14
687.20,123505.20,63732.24,194.04,175.56,36.96,30.36,100.58,80.25,298.32,424.88
687.30,160353.83,158245.56,293.04,302.28,297.00,3.96,211.86,3.21,524.32,566.13
687.30,132822.69,142302.61,249.48,142.56,92.40,-25.08,263.22,57.78,551.44,558.22
687.30,88751.39,26533.32,249.48,26.40,81.84,21.12,144.45,-86.67,49.72,279.11
687.50,83680.88,30654.36,186.12,81.84,199.32,87.12,74.90,43.87,125.43,192.10
687.60,143817.31,146626.92,389.40,295.68,376.20,-25.08,312.44,202.23,457.65,560.48
687.70,154184.94,116684.05,285.12,217.80,215.16,75.24,63.13,-24.61,463.30,457.65
687.70,88684.05,34289.64,299.64,134.64,40.92,6.60,27.82,93.09,124.30,123.17
687.80,162445.92,262143.00,1953.60,1420.32,1758.24,394.68,996.17,88.81,1965.07,2912.01
687.80,74378.85,24755.28,224.40,-47.52,117.48,-30.36,121.98,38.52,75.71,100.57
687.90,161012.67,144048.97,393.36,180.84,323.40,63.36,325.28,25.68,471.21,611.33
688.30,157682.08,187928.41,401.28,245.52,407.88,-13.20,424.79,0.00,574.04,657.66
688.40,161416.72,164914.20,315.48,273.24,219.12,7.92,207.58,51.36,539.01,613.59
688.50,128965.20,147321.25,307.56,88.44,273.24,-22.44,129.47,11.77,540.14,482.51
688.70,95285.20,25027.20,121.44,158.40,-10.56,73.92,102.72,-3.21,61.02,205.66
688.70,85769.32,30572.52,237.60,145.20,-3.96,33.00,-5.35,75.97,118.65,256.51
688.80,79990.82,19381.56,80.52,183.48,-31.68,-7.92,4.28,-31.03,50.85,160.46
689.20,187899.53,181036.69,287.76,337.92,413.16,67.32,353.10,165.85,632.80,711.90
689.20,126190.62,136560.61,258.72,101.64,159.72,62.04,299.60,-16.05,457.65,496.07
689.40,143381.42,130464.84,267.96,167.64,172.92,95.04,159.43,36.38,446.35,523.19
689.80,173006.47,262143.00,1421.64,1173.48,1217.04,260.04,897.73,303.88,1758.28,2636.29
689.80,139160.84,108096.13,221.76,220.44,187.44,139.92,143.38,-50.29,377.42,600.03
689.90,158178.03,150741.36,192.72,104.28,176.88,64.68,212.93,-12.84,513.02,523.19
690.00,126540.05,142408.20,154.44,143.88,150.48,51.48,166.92,83.46,449.74,535.62
690.10,149615.83,147553.56,238.92,76.56,89.76,138.60,88.81,174.41,447.48,398.89
690.30,118076.14,94258.56,233.64,227.04,168.96,72.60,297.46,57.78,346.91,436.18
690.40,148585.72,126127.33,318.12,306.24,368.28,6.60,203.30,-89.88,415.84,513.02
690.60,141846.25,126479.77,204.60,68.64,168.96,27.72,281.41,-16.05,389.85,559.35
690.60,74939.41,22141.68,175.56,-5.28,68.64,-6.60,-54.57,67.41,128.82,162.72
690.80,144528.03,152139.25,319.44,155.76,221.76,60.72,50.29,-16.05,505.11,615.85
690.80,49576.80,16942.20,229.68,-72.60,59.40,-6.60,59.92,-26.75,76.84,222.61
690.90,164200.41,175847.77,289.08,237.60,308.88,-18.48,728.67,133.75,647.49,841.85
691.30,65987.74,25279.32,315.48,-17.16,102.96,-79.20,154.08,-65.27,96.05,223.74
691.30,158745.86,119466.60,303.60,155.76,287.76,-42.24,128.40,-67.41,387.59,502.85
691.30,126509.12,136404.84,295.68,141.24,260.04,56.76,222.56,49.22,409.06,482.51
691.40,181852.58,215216.77,399.96,303.60,484.44,-31.68,257.87,-18.19,766.14,848.63
691.40,158462.86,154005.72,242.88,213.84,195.36,-6.60,287.83,48.15,497.20,589.86
691.50,132040.09,110923.56,85.80,95.04,333.96,0.00,323.14,-57.78,394.37,488.16
691.50,124109.45,72999.96,258.72,113.52,89.76,-50.16,192.60,49.22,203.40,275.72
691.70,142738.05,138596.05,133.32,190.08,227.04,64.68,185.11,37.45,477.99,487.03
691.70,141579.63,126339.84,299.64,267.96,117.48,120.12,180.83,-63.13,334.48,639.58
691.90,138559.33,124188.24,347.16,266.64,225.72,-2.64,216.14,-47.08,337.87,389.85
691.90,121264.78,130232.52,286.44,199.32,252.12,33.00,186.18,56.71,457.65,517.54
692.20,149424.73,262143.00,2617.56,1990.56,2416.92,353.76,744.72,172.27,2208.02,3976.47
692.40,75044.97,23950.08,232.32,97.68,-19.80,-1.32,-12.84,38.52,129.95,187.58
692.40,100429.42,64264.20,215.16,308.88,327.36,58.08,-19.26,-53.50,229.39,326.57
692.40,167094.20,177006.73,315.48,231.00,454.08,59.40,179.76,62.06,572.91,732.24
692.80,141506.83,145899.61,172.92,310.20,178.20,48.84,502.90,-42.80,411.32,528.84
692.80,66056.90,22614.24,183.48,2.64,117.48,-6.60,-17.12,33.17,96.05,162.72
693.00,196427.14,233931.73,421.08,241.56,524.04,128.04,281.41,36.38,708.51,838.46
693.10,138360.05,131255.53,286.44,178.20,275.88,38.28,282.48,123.05,474.60,467.82
693.30,149584.89,134918.53,212.52,158.40,277.20,151.80,357.38,-42.80,453.13,613.59
693.40,153234.00,154618.20,196.68,294.36,203.28,-51.48,221.49,107.00,484.77,586.47
693.50,67763.15,24080.76,141.24,75.24,69.96,-31.68,44.94,31.03,157.07,148.03
693.50,193273.08,251231.66,1767.48,1491.60,1949.64,203.28,1191.98,200.09,1508.55,2700.70
693.50,172253.00,158756.41,256.08,113.52,190.08,85.80,224.70,34.24,505.11,630.54
693.60,94950.31,64681.32,174.24,335.28,221.76,-33.00,93.09,7.49,287.02,449.74
694.20,110127.30,92443.56,257.40,299.64,186.12,68.64,78.11,-13.91,416.97,489.29
694.30,141254.75,152621.05,271.92,298.32,459.36,-35.64,112.35,24.61,488.16,632.80
694.40,154953.89,160737.72,219.12,274.56,339.24,-46.20,274.99,-2.14,477.99,572.91
694.40,156878.55,157850.89,460.68,326.04,553.08,-38.28,127.33,-4.28,552.57,606.81
694.60,136245.20,128928.37,340.56,203.28,267.96,48.84,283.55,-81.32,461.04,606.81
694.70,118519.31,121705.33,330.00,128.04,410.52,83.16,162.64,67.41,533.36,703.99
694.80,72641.66,22836.00,125.40,99.00,13.20,-18.48,-17.12,37.45,125.43,128.82
694.90,131445.86,123240.48,184.80,155.76,495.00,1.32,268.57,67.41,383.07,506.24
695.00,130368.42,84197.52,290.40,110.88,170.28,75.24,119.84,176.55,423.75,513.02
695.10,134200.44,142649.77,208.56,232.32,139.92,25.08,201.16,63.13,426.01,561.61
695.10,140986.30,132950.41,267.96,211.20,397.32,56.76,209.72,12.84,444.09,515.28
695.40,144503.45,161769.97,291.72,322.08,244.20,68.64,221.49,13.91,480.25,639.58
695.40,86732.10,27015.12,146.52,10.56,-35.64,15.84,-34.24,-75.97,96.05,62.15
695.50,146163.30,127057.92,231.00,174.24,223.08,56.76,270.71,7.49,456.52,600.03
695.60,91044.59,19934.64,135.96,109.56,51.48,-46.20,-34.24,-69.55,103.96,50.85
695.60,169712.28,188787.73,240.24,287.76,435.60,67.32,436.56,89.88,613.59,638.45
695.60,119646.80,114226.20,85.80,157.08,327.36,27.72,218.28,-24.61,375.16,474.60
695.70,74128.60,19939.92,154.44,71.28,50.16,6.60,39.59,126.26,15.82,90.40
695.80,114098.53,102505.92,184.80,183.48,209.88,31.68,52.43,-2.14,374.03,474.60
696.20,70816.20,19520.16,172.92,38.28,159.72,-52.80,-20.33,34.24,50.85,196.62
696.40,157464.58,162010.20,351.12,331.32,228.36,-1.32,162.64,75.97,457.65,619.24
696.60,144565.33,157915.56,304.92,176.88,359.04,-7.92,509.32,70.62,510.76,596.64
696.70,103628.98,72989.41,300.96,233.64,281.16,71.28,225.77,69.55,341.26,496.07
696.80,169518.44,196842.38,339.24,335.28,467.28,11.88,386.27,-28.89,707.38,853.15
697.00,160298.33,160867.09,339.24,213.84,450.12,19.80,241.82,83.46,494.94,661.05
697.20,156813.94,151062.13,212.52,158.40,392.04,113.52,287.83,2.14,492.68,570.65
697.30,140200.06,125101.69,275.88,149.16,171.60,-23.76,316.72,154.08,437.31,646.36
697.50,135732.88,91130.16,207.24,184.80,23.76,52.80,100.58,20.33,266.68,380.81
697.70,90250.16,26868.60,257.40,114.84,13.20,10.56,36.38,7.49,180.80,242.95
697.80,113087.52,68315.28,229.68,203.28,260.04,87.12,56.71,35.31,265.55,505.11
698.10,145864.81,140368.81,275.88,208.56,118.80,100.32,105.93,90.95,349.17,628.28
698.40,149850.61,148830.00,190.08,328.68,465.96,81.84,356.31,144.45,507.37,568.39
698.50,94840.20,31439.76,154.44,84.48,106.92,-36.96,119.84,-9.63,172.89,265.55
699.00,163751.78,262143.00,2506.68,1854.60,2084.28,75.24,1593.23,299.60,2419.33,4072.52
699.20,146301.61,130834.45,337.92,333.96,274.56,36.96,253.59,99.51,438.44,541.27
699.30,109243.68,70642.45,319.44,345.84,219.12,19.80,93.09,64.20,369.51,511.89
699.70,77041.52,21670.44,114.84,91.08,48.84,17.16,-40.66,65.27,55.37,79.10
699.80,95155.98,57324.96,248.16,349.80,229.68,34.32,48.15,-8.56,257.64,350.30
699.80,120641.43,139224.36,165.00,310.20,287.76,18.48,268.57,17.12,406.80,479.12
699.90,150804.30,141373.33,248.16,340.56,209.88,97.68,65.27,87.74,463.30,566.13
699.90,138210.80,137996.77,232.32,139.92,257.40,194.04,266.43,18.19,384.20,569.52
700.00,147486.44,147921.84,254.76,294.36,196.68,56.76,369.15,81.32,479.12,584.21
700.10,134465.25,262143.00,2065.80,1560.24,1653.96,256.08,765.05,210.79,1926.65,3247.62
700.20,136227.91,110419.33,200.64,195.36,117.48,15.84,265.36,-41.73,337.87,450.87
700.20,87715.81,28597.80,254.76,138.60,-69.96,-7.92,56.71,-29.96,4.52,231.65
700.30,116074.14,107994.48,282.48,163.68,137.28,91.08,222.56,8.56,342.39,429.40
700.40,176434.44,214300.69,394.68,300.96,443.52,81.84,306.02,123.05,797.78,810.21
700.50,118322.75,112629.01,323.40,295.68,139.92,33.00,94.16,-4.28,349.17,494.94
700.70,139872.47,121483.56,242.88,275.88,253.44,-26.40,191.53,46.01,380.81,438.44
700.90,148421.92,137650.92,184.80,264.00,199.32,135.96,249.31,79.18,377.42,458.78
700.90,139373.78,122265.01,199.32,142.56,50.16,60.72,119.84,40.66,423.75,539.01
701.00,53123.07,13846.80,221.76,108.24,109.56,-52.80,-20.33,13.91,77.97,198.88
701.00,174875.61,189128.28,399.96,192.72,426.36,87.12,299.60,16.05,607.94,745.80
701.10,132722.59,122709.84,157.08,166.32,244.20,40.92,129.47,31.03,385.33,553.70
701.50,85366.20,68105.41,297.00,138.60,246.84,47.52,101.65,99.51,284.76,445.22
701.60,133606.20,101628.13,266.64,179.52,273.24,10.56,172.27,115.56,377.42,372.90
701.70,174413.33,180000.48,316.80,406.56,421.08,-21.12,467.59,-65.27,689.30,727.72
701.90,72840.95,25659.48,256.08,104.28,59.40,25.08,16.05,-16.05,76.84,216.96
702.00,143407.81,168057.13,386.76,355.08,183.48,80.52,341.33,-44.94,524.32,667.83
702.10,166911.30,141909.25,320.76,314.16,172.92,89.76,327.42,-59.92,436.18,593.25
702.20,168704.91,163272.13,262.68,432.96,341.88,75.24,604.55,36.38,587.60,607.94
702.30,193515.14,223457.53,287.76,279.84,286.44,14.52,483.64,60.99,597.77,814.73
702.60,143185.78,144592.81,165.00,130.68,227.04,50.16,116.63,34.24,446.35,539.01
702.90,158706.73,154289.53,357.72,163.68,258.72,213.84,329.56,51.36,536.75,622.63
703.00,178215.31,262143.00,2221.56,1792.56,2464.44,463.32,1245.48,98.44,2247.57,3847.65
703.10,150302.89,128141.65,145.20,97.68,369.60,63.36,271.78,8.56,424.88,568.39
703.10,165400.69,156814.69,368.28,323.40,348.48,18.48,492.20,107.00,490.42,642.97
703.10,167237.08,183564.48,227.04,323.40,385.44,97.68,414.09,3.21,589.86,675.74
703.20,163544.30,136696.56,343.20,293.04,172.92,135.96,402.32,115.56,518.67,450.87
703.20,162869.08,161446.56,384.12,249.48,399.96,97.68,374.50,-46.01,558.22,581.95
703.40,49986.30,25708.32,72.60,179.52,-55.44,7.92,74.90,-53.50,77.97,65.54
703.40,141126.44,138398.05,315.48,179.52,171.60,27.72,268.57,161.57,328.83,465.56
703.50,123925.63,111283.92,165.00,182.16,35.64,-13.20,104.86,37.45,334.48,411.32
703.50,154400.61,167505.36,266.64,291.72,221.76,18.48,337.05,-26.75,548.05,786.48
703.60,99624.07,29148.24,117.48,69.96,83.16,46.20,60.99,12.84,142.38,224.87
703.60,87605.70,27248.76,234.96,105.60,267.96,-14.52,2.14,74.90,146.90,200.01
703.70,123385.99,107444.05,279.84,285.12,435.60,85.80,154.08,-1.07,435.05,439.57
704.10,159482.05,143609.41,215.16,211.20,394.68,38.28,247.17,23.54,536.75,592.12
704.20,134350.58,112573.56,142.56,213.84,254.76,17.16,194.74,-78.11,402.28,366.12
704.20,148939.70,117722.88,281.16,217.80,249.48,34.32,140.17,-18.19,340.13,366.12
704.30,161604.17,156162.61,336.60,199.32,304.92,27.72,240.75,59.92,616.98,702.86
704.50,76804.91,24365.88,266.64,55.44,172.92,79.20,-47.08,126.26,70.06,159.33
704.60,123297.73,98559.13,213.84,60.72,141.24,95.04,226.84,77.04,285.89,455.39
704.90,140599.55,139265.28,281.16,184.80,460.68,92.40,360.59,62.06,448.61,546.92
705.10,152851.80,133562.89,260.04,221.76,345.84,71.28,60.99,17.12,438.44,509.63
705.10,147282.59,145857.36,397.32,228.36,328.68,81.84,179.76,193.67,557.09,517.54
705.20,147534.67,137735.41,219.12,336.60,216.48,48.84,179.76,19.26,419.23,522.06
705.20,141450.41,142912.45,335.28,403.92,403.92,66.00,59.92,60.99,308.49,595.51
705.40,155076.75,156752.64,281.16,215.16,361.68,75.24,223.63,-11.77,514.15,567.26
705.40,111170.16,71961.13,366.96,521.40,260.04,80.52,161.57,90.95,446.35,794.39
705.60,142131.08,113744.41,231.00,76.56,154.44,-2.64,206.51,52.43,377.42,416.97
705.70,152440.47,136985.64,204.60,179.52,290.40,-34.32,126.26,86.67,375.16,499.46
705.80,159002.48,172147.81,372.24,352.44,349.80,52.80,282.48,3.21,518.67,733.37
706.00,122149.30,104511.01,59.40,215.16,273.24,54.12,78.11,19.26,441.83,442.96
706.10,161751.59,262143.00,2130.48,1671.12,1664.52,261.36,1143.83,175.48,1970.72,3619.39
706.10,122419.57,103676.77,174.24,179.52,125.40,60.72,181.90,70.62,307.36,395.50
706.10,62374.13,13198.68,117.48,143.88,79.20,-15.84,47.08,-72.76,148.03,51.98
706.30,151837.14,144537.36,330.00,130.68,344.52,34.32,-17.12,188.32,467.82,519.80
706.30,164705.45,262143.00,1809.72,1568.16,2167.44,215.16,1084.98,202.23,2311.98,3178.69
706.50,151030.89,149404.20,333.96,213.84,333.96,23.76,162.64,107.00,424.88,720.94
706.60,88798.71,27481.08,170.28,120.12,147.84,7.92,18.19,155.15,66.67,212.44
706.80,164317.80,184456.81,406.56,188.76,234.96,88.44,226.84,-24.61,511.89,641.84
706.80,162131.97,177724.81,341.88,355.08,138.60,-1.32,248.24,37.45,579.69,576.30
706.90,94817.45,73121.41,216.48,271.92,170.28,58.08,138.03,71.69,251.99,349.17
707.00,144062.11,147345.00,223.08,67.32,299.64,-18.48,394.83,-28.89,508.50,688.17
707.50,103989.34,19770.96,283.80,110.88,403.92,-7.92,120.91,51.36,53.11,126.56
707.50,182406.78,187577.28,392.04,364.32,505.56,-13.20,252.52,97.37,607.94,701.73
707.60,132790.84,124978.92,267.96,124.08,194.04,137.28,364.87,66.34,422.62,380.81
707.70,32206.72,60314.76,161.04,59.40,225.72,-10.56,39.59,73.83,188.71,249.73
707.70,137444.58,138577.56,223.08,285.12,188.76,38.28,167.99,72.76,516.41,481.38
708.00,166449.02,224344.56,1578.72,1450.68,1784.64,442.20,454.75,155.15,1274.64,2487.13
708.00,86771.23,25593.48,345.84,187.44,104.28,54.12,-7.49,-43.87,114.13,200.01
708.30,163637.11,166494.25,227.04,142.56,360.36,19.80,261.08,14.98,609.07,602.29
708.30,132473.25,114883.56,294.36,168.96,340.56,11.88,239.68,27.82,377.42,499.46
708.40,70531.38,32256.84,184.80,-43.56,-29.04,66.00,147.66,38.52,29.38,249.73
708.80,76388.13,26910.84,223.08,147.84,71.28,-26.40,48.15,-9.63,92.66,273.46
709.00,80666.95,22143.00,163.68,96.36,50.16,-21.12,67.41,-67.41,64.41,271.20
709.00,132668.00,151326.13,293.04,159.72,128.04,1.32,331.70,117.70,396.63,559.35
709.00,148204.42,132491.05,227.04,290.40,304.92,83.16,129.47,94.16,389.85,542.40
709.30,175107.67,156616.69,407.88,252.12,258.72,51.48,129.47,71.69,484.77,567.26
709.30,127038.73,116066.28,183.48,77.88,22.44,66.00,269.64,68.48,410.19,428.27
709.30,71473.22,21806.40,50.16,40.92,113.52,-44.88,79.18,84.53,118.65,218.09
709.50,170474.86,262143.00,1838.76,1693.56,1999.80,69.96,921.27,56.71,1743.59,2812.57
709.50,145792.92,140215.69,178.20,192.72,112.20,54.12,223.63,47.08,411.32,593.25
709.50,119783.30,72577.56,234.96,304.92,133.32,54.12,98.44,-54.57,229.39,276.85
709.70,79736.93,27246.12,157.08,35.64,27.72,38.28,79.18,71.69,127.69,163.85
709.80,89064.43,34112.76,271.92,66.00,113.52,6.60,57.78,8.56,94.92,284.76
710.00,174339.63,151869.97,444.84,118.80,388.08,75.24,131.61,48.15,459.91,560.48
710.00,148684.91,150130.20,352.44,237.60,154.44,9.24,243.96,161.57,536.75,605.68
710.20,95418.96,90686.64,444.84,373.56,625.68,163.68,141.24,89.88,907.39,1247.52
710.30,150289.23,124433.77,298.32,270.60,376.20,10.56,474.01,23.54,456.52,489.29
710.40,126358.05,125258.77,278.52,260.04,501.60,-44.88,184.04,-48.15,416.97,453.13
710.70,139262.77,121956.13,216.48,252.12,352.44,36.96,224.70,37.45,364.99,436.18
710.80,171948.14,262143.00,1387.32,1271.16,1405.80,198.00,750.07,92.02,1480.30,2563.97
710.90,142178.41,134634.72,212.52,198.00,281.16,-33.00,32.10,-37.45,418.10,359.34
711.20,150059.00,130966.45,245.52,310.20,236.28,34.32,240.75,95.23,414.71,479.12
711.20,131309.36,138079.92,397.32,194.04,356.40,62.04,256.80,13.91,522.06,572.91
711.20,71073.73,25347.96,233.64,105.60,42.24,-2.64,47.08,80.25,131.08,261.03
711.30,91274.82,24294.60,125.40,75.24,43.56,21.12,70.62,27.82,97.18,204.53
711.50,102273.09,89037.96,227.04,100.32,92.40,33.00,202.23,6.42,279.11,386.46
711.50,131090.05,125625.73,196.68,174.24,344.52,-14.52,316.72,31.03,352.56,502.85
712.20,112886.41,65864.04,143.88,192.72,192.72,40.92,191.53,84.53,314.14,397.76
712.20,132363.14,107729.16,172.92,132.00,219.12,-33.00,196.88,13.91,386.46,513.02
712.30,187247.06,208199.64,356.40,236.28,446.16,25.08,285.69,-54.57,699.47,796.65
712.40,127402.73,114846.60,128.04,122.76,3.96,-5.28,240.75,5.35,353.69,351.43
712.50,165075.83,139238.89,413.16,254.76,294.36,93.72,102.72,64.20,494.94,505.11
712.50,139101.69,142450.45,316.80,51.48,184.80,40.92,283.55,-123.05,439.57,501.72
712.80,90540.45,15924.48,77.88,80.52,44.88,25.08,1.07,-82.39,90.40,88.14
712.90,158628.47,184588.81,341.88,365.64,388.08,13.20,457.96,41.73,576.30,641.84
712.90,124289.63,127696.80,254.76,121.44,281.16,23.76,221.49,169.06,370.64,524.32
713.20,146586.44,138135.36,208.56,178.20,128.04,34.32,335.98,-4.28,474.60,612.46
713.60,165143.17,172385.41,381.48,275.88,285.12,25.08,373.43,58.85,633.93,717.55
713.90,108630.34,53997.24,221.76,161.04,337.92,48.84,54.57,-19.26,195.49,348.04
713.90,147385.42,145190.77,252.12,306.24,347.16,-2.64,193.67,-11.77,406.80,622.63
713.90,143604.38,138453.48,231.00,170.28,278.52,-3.96,127.33,9.63,355.95,526.58
714.00,143498.81,128342.28,186.12,68.64,328.68,-15.84,103.79,85.60,380.81,386.46
714.10,151627.84,144450.25,348.48,132.00,132.00,85.80,434.42,85.60,481.38,629.41
714.20,189730.45,207210.97,331.32,293.04,175.56,-5.28,444.05,188.32,668.96,742.41
714.60,154001.13,176998.81,374.88,270.60,125.40,62.04,172.27,25.68,566.13,626.02
714.60,83799.17,30998.88,242.88,278.52,-13.20,-51.48,59.92,-31.03,110.74,192.10
714.70,153607.09,155163.36,319.44,308.88,258.72,3.96,258.94,-58.85,499.46,647.49
714.90,171388.50,196991.53,555.72,414.48,727.32,23.76,508.25,132.68,682.52,775.18
715.00,141784.38,136315.08,304.92,227.04,302.28,142.56,247.17,59.92,393.24,621.50
715.40,123600.75,57872.76,344.52,200.64,467.28,62.04,199.02,-3.21,272.33,557.09
715.40,132821.78,167971.33,165.00,244.20,414.48,-5.28,311.37,77.04,432.79,462.17
715.50,173387.77,182685.38,302.28,294.36,487.08,-15.84,256.80,-36.38,500.59,872.36
715.80,180884.34,230336.05,468.60,369.60,409.20,106.92,424.79,90.95,751.45,739.02
715.90,112011.91,75341.64,215.16,256.08,203.28,19.80,118.77,93.09,245.21,470.08
716.00,133663.53,142144.20,172.92,260.04,228.36,-9.24,239.68,12.84,490.42,526.58
716.20,128138.02,116921.65,158.40,165.00,381.48,2.64,70.62,-4.28,395.50,431.66
716.20,121333.03,125256.13,178.20,79.20,174.24,2.64,188.32,49.22,375.16,430.53
716.40,133662.63,148989.72,223.08,191.40,170.28,21.12,108.07,-8.56,490.42,488.16
716.50,117742.17,126368.88,249.48,258.72,240.24,27.72,63.13,75.97,415.84,472.34
716.50,187671.13,262143.00,1797.84,1256.64,1285.68,274.56,1415.61,53.50,1826.08,2995.63
716.50,84579.95,31672.08,172.92,60.72,3.96,-9.24,100.58,39.59,46.33,178.54
716.60,115237.85,93342.48,196.68,245.52,113.52,11.88,208.65,-25.68,316.40,403.41
717.00,151291.14,137610.00,274.56,314.16,69.96,52.80,389.48,21.40,505.11,592.12
717.10,191091.81,191730.00,411.84,267.96,145.20,19.80,373.43,-18.19,574.04,850.89
